"","...1","date","station_name","transmitter_id","detected_by","n","receiver","latitude","longitude","street name","type","rkm"
"2505",2505,2022-04-06,4,48468,"stationary_receiver",74,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"2506",2506,2022-04-06,4,48487,"stationary_receiver",1426,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"2507",2507,2022-04-06,15,48458,"stationary_receiver",911,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2508",2508,2022-04-06,15,48460,"stationary_receiver",964,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2509",2509,2022-04-06,15,48725,"stationary_receiver",1389,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2510",2510,2022-04-06,15,48733,"stationary_receiver",991,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2511",2511,2022-04-06,16,48453,"stationary_receiver",392,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2512",2512,2022-04-06,16,48456,"stationary_receiver",1232,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2513",2513,2022-04-06,16,48457,"stationary_receiver",385,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2514",2514,2022-04-06,16,48466,"stationary_receiver",344,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2515",2515,2022-04-06,16,48728,"stationary_receiver",432,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2516",2516,2022-04-07,1,48474,"stationary_receiver",1288,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"2517",2517,2022-04-07,1,48476,"stationary_receiver",1514,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"2518",2518,2022-04-07,1,48484,"stationary_receiver",222,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"2519",2519,2022-04-07,4,48468,"stationary_receiver",69,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"2520",2520,2022-04-07,4,48487,"stationary_receiver",1210,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"2521",2521,2022-04-07,15,48458,"stationary_receiver",1052,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2522",2522,2022-04-07,15,48460,"stationary_receiver",1254,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2523",2523,2022-04-07,15,48469,"stationary_receiver",454,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2524",2524,2022-04-07,15,48725,"stationary_receiver",1391,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2525",2525,2022-04-07,15,48733,"stationary_receiver",141,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2526",2526,2022-04-07,16,48453,"stationary_receiver",1080,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2527",2527,2022-04-07,16,48456,"stationary_receiver",852,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2528",2528,2022-04-07,16,48457,"stationary_receiver",709,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2529",2529,2022-04-07,16,48466,"stationary_receiver",718,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2530",2530,2022-04-07,16,48728,"stationary_receiver",98,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2531",2531,2022-04-08,1,48474,"stationary_receiver",1318,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"2532",2532,2022-04-08,1,48476,"stationary_receiver",1498,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"2533",2533,2022-04-08,1,48484,"stationary_receiver",135,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"2534",2534,2022-04-08,4,48468,"stationary_receiver",529,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"2535",2535,2022-04-08,4,48487,"stationary_receiver",1564,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"2536",2536,2022-04-08,15,48458,"stationary_receiver",1142,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2537",2537,2022-04-08,15,48460,"stationary_receiver",1139,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2538",2538,2022-04-08,15,48469,"stationary_receiver",1263,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2539",2539,2022-04-08,15,48725,"stationary_receiver",1257,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2540",2540,2022-04-08,15,48733,"stationary_receiver",569,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2541",2541,2022-04-08,16,48453,"stationary_receiver",899,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2542",2542,2022-04-08,16,48456,"stationary_receiver",597,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2543",2543,2022-04-08,16,48457,"stationary_receiver",659,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2544",2544,2022-04-08,16,48466,"stationary_receiver",862,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2545",2545,2022-04-08,16,48728,"stationary_receiver",695,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2546",2546,2022-04-09,1,48474,"stationary_receiver",1276,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"2547",2547,2022-04-09,1,48476,"stationary_receiver",1524,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"2548",2548,2022-04-09,1,48484,"stationary_receiver",264,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"2549",2549,2022-04-09,4,48468,"stationary_receiver",251,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"2550",2550,2022-04-09,4,48487,"stationary_receiver",1646,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"2551",2551,2022-04-09,15,48458,"stationary_receiver",1088,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2552",2552,2022-04-09,15,48460,"stationary_receiver",1094,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2553",2553,2022-04-09,15,48469,"stationary_receiver",1204,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2554",2554,2022-04-09,15,48725,"stationary_receiver",1227,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2555",2555,2022-04-09,15,48731,"stationary_receiver",659,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2556",2556,2022-04-09,15,48733,"stationary_receiver",155,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2557",2557,2022-04-09,16,48453,"stationary_receiver",592,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2558",2558,2022-04-09,16,48456,"stationary_receiver",723,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2559",2559,2022-04-09,16,48457,"stationary_receiver",740,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2560",2560,2022-04-09,16,48466,"stationary_receiver",454,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2561",2561,2022-04-09,16,48728,"stationary_receiver",697,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2562",2562,2022-04-10,1,48474,"stationary_receiver",994,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"2563",2563,2022-04-10,1,48476,"stationary_receiver",1590,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"2564",2564,2022-04-10,1,48484,"stationary_receiver",16,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"2565",2565,2022-04-10,4,48468,"stationary_receiver",266,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"2566",2566,2022-04-10,4,48487,"stationary_receiver",1688,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"2567",2567,2022-04-10,15,48458,"stationary_receiver",1114,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2568",2568,2022-04-10,15,48460,"stationary_receiver",827,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2569",2569,2022-04-10,15,48469,"stationary_receiver",854,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2570",2570,2022-04-10,15,48725,"stationary_receiver",1200,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2571",2571,2022-04-10,15,48731,"stationary_receiver",1134,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2572",2572,2022-04-10,16,48453,"stationary_receiver",494,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2573",2573,2022-04-10,16,48456,"stationary_receiver",853,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2574",2574,2022-04-10,16,48457,"stationary_receiver",586,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2575",2575,2022-04-10,16,48466,"stationary_receiver",600,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2576",2576,2022-04-10,16,48728,"stationary_receiver",522,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2577",2577,2022-04-11,1,48474,"stationary_receiver",1245,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"2578",2578,2022-04-11,1,48476,"stationary_receiver",1519,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"2579",2579,2022-04-11,4,48487,"stationary_receiver",1790,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"2580",2580,2022-04-11,15,48458,"stationary_receiver",1186,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2581",2581,2022-04-11,15,48460,"stationary_receiver",1154,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2582",2582,2022-04-11,15,48469,"stationary_receiver",153,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2583",2583,2022-04-11,15,48725,"stationary_receiver",1273,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2584",2584,2022-04-11,15,48731,"stationary_receiver",691,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2585",2585,2022-04-11,15,48733,"stationary_receiver",592,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2586",2586,2022-04-11,16,48453,"stationary_receiver",745,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2587",2587,2022-04-11,16,48456,"stationary_receiver",599,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2588",2588,2022-04-11,16,48457,"stationary_receiver",888,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2589",2589,2022-04-11,16,48466,"stationary_receiver",938,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2590",2590,2022-04-11,16,48728,"stationary_receiver",756,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2591",2591,2022-04-12,1,48474,"stationary_receiver",1161,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"2592",2592,2022-04-12,1,48476,"stationary_receiver",1515,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"2593",2593,2022-04-12,1,48484,"stationary_receiver",292,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"2594",2594,2022-04-12,4,48468,"stationary_receiver",36,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"2595",2595,2022-04-12,4,48478,"stationary_receiver",28,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"2596",2596,2022-04-12,4,48487,"stationary_receiver",1799,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"2597",2597,2022-04-12,15,48458,"stationary_receiver",1158,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2598",2598,2022-04-12,15,48460,"stationary_receiver",1049,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2599",2599,2022-04-12,15,48725,"stationary_receiver",1297,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2600",2600,2022-04-12,15,48733,"stationary_receiver",871,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2601",2601,2022-04-12,16,48453,"stationary_receiver",468,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2602",2602,2022-04-12,16,48456,"stationary_receiver",326,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2603",2603,2022-04-12,16,48457,"stationary_receiver",754,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2604",2604,2022-04-12,16,48466,"stationary_receiver",811,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2605",2605,2022-04-12,16,48728,"stationary_receiver",607,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2606",2606,2022-04-13,1,48474,"stationary_receiver",1169,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"2607",2607,2022-04-13,1,48476,"stationary_receiver",1528,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"2608",2608,2022-04-13,1,48484,"stationary_receiver",17,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"2609",2609,2022-04-13,4,48468,"stationary_receiver",637,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"2610",2610,2022-04-13,4,48478,"stationary_receiver",1454,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"2611",2611,2022-04-13,4,48487,"stationary_receiver",1278,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"2612",2612,2022-04-13,15,48460,"stationary_receiver",1181,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2613",2613,2022-04-13,15,48725,"stationary_receiver",978,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2614",2614,2022-04-13,15,48733,"stationary_receiver",504,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2615",2615,2022-04-13,16,48453,"stationary_receiver",515,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2616",2616,2022-04-13,16,48456,"stationary_receiver",806,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2617",2617,2022-04-13,16,48457,"stationary_receiver",333,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2618",2618,2022-04-13,16,48466,"stationary_receiver",718,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2619",2619,2022-04-13,16,48728,"stationary_receiver",417,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2620",2620,2022-04-13,16,48731,"stationary_receiver",259,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2621",2621,2022-04-14,1,48474,"stationary_receiver",1260,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"2622",2622,2022-04-14,1,48476,"stationary_receiver",1558,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"2623",2623,2022-04-14,1,48484,"stationary_receiver",14,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"2624",2624,2022-04-14,1,48485,"stationary_receiver",15,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"2625",2625,2022-04-14,4,48468,"stationary_receiver",924,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"2626",2626,2022-04-14,4,48478,"stationary_receiver",1457,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"2627",2627,2022-04-14,4,48487,"stationary_receiver",1316,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"2628",2628,2022-04-14,15,48460,"stationary_receiver",936,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2629",2629,2022-04-14,15,48469,"stationary_receiver",612,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2630",2630,2022-04-14,15,48725,"stationary_receiver",1496,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2631",2631,2022-04-14,15,48733,"stationary_receiver",1033,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2632",2632,2022-04-14,16,48453,"stationary_receiver",1200,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2633",2633,2022-04-14,16,48456,"stationary_receiver",518,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2634",2634,2022-04-14,16,48466,"stationary_receiver",867,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2635",2635,2022-04-14,16,48728,"stationary_receiver",858,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2636",2636,2022-04-14,16,48731,"stationary_receiver",661,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2637",2637,2022-04-15,1,48474,"stationary_receiver",1396,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"2638",2638,2022-04-15,1,48476,"stationary_receiver",1564,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"2639",2639,2022-04-15,1,48485,"stationary_receiver",193,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"2640",2640,2022-04-15,4,48468,"stationary_receiver",304,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"2641",2641,2022-04-15,4,48478,"stationary_receiver",1506,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"2642",2642,2022-04-15,4,48487,"stationary_receiver",1320,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"2643",2643,2022-04-15,15,48460,"stationary_receiver",1254,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2644",2644,2022-04-15,15,48469,"stationary_receiver",1358,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2645",2645,2022-04-15,15,48725,"stationary_receiver",1353,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2646",2646,2022-04-15,15,48733,"stationary_receiver",1241,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2647",2647,2022-04-15,16,48453,"stationary_receiver",840,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2648",2648,2022-04-15,16,48456,"stationary_receiver",1037,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2649",2649,2022-04-15,16,48466,"stationary_receiver",1067,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2650",2650,2022-04-15,16,48728,"stationary_receiver",897,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2651",2651,2022-04-15,16,48731,"stationary_receiver",795,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2652",2652,2022-04-16,1,48474,"stationary_receiver",1394,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"2653",2653,2022-04-16,1,48476,"stationary_receiver",1509,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"2654",2654,2022-04-16,1,48485,"stationary_receiver",422,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"2655",2655,2022-04-16,4,48468,"stationary_receiver",85,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"2656",2656,2022-04-16,4,48478,"stationary_receiver",1572,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"2657",2657,2022-04-16,4,48487,"stationary_receiver",1542,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"2658",2658,2022-04-16,15,48460,"stationary_receiver",950,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2659",2659,2022-04-16,15,48469,"stationary_receiver",1327,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2660",2660,2022-04-16,15,48725,"stationary_receiver",1333,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2661",2661,2022-04-16,15,48733,"stationary_receiver",1272,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2662",2662,2022-04-16,16,48453,"stationary_receiver",967,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2663",2663,2022-04-16,16,48456,"stationary_receiver",888,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2664",2664,2022-04-16,16,48466,"stationary_receiver",962,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2665",2665,2022-04-16,16,48728,"stationary_receiver",1038,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2666",2666,2022-04-16,16,48731,"stationary_receiver",837,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2667",2667,2022-04-17,1,48474,"stationary_receiver",1309,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"2668",2668,2022-04-17,1,48476,"stationary_receiver",1535,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"2669",2669,2022-04-17,1,48485,"stationary_receiver",190,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"2670",2670,2022-04-17,4,48468,"stationary_receiver",231,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"2671",2671,2022-04-17,4,48478,"stationary_receiver",1535,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"2672",2672,2022-04-17,4,48487,"stationary_receiver",1517,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"2673",2673,2022-04-17,15,48469,"stationary_receiver",1472,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2674",2674,2022-04-17,15,48725,"stationary_receiver",1475,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2675",2675,2022-04-17,15,48733,"stationary_receiver",1470,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2676",2676,2022-04-17,16,48453,"stationary_receiver",281,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2677",2677,2022-04-17,16,48456,"stationary_receiver",516,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2678",2678,2022-04-17,16,48466,"stationary_receiver",310,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2679",2679,2022-04-17,16,48728,"stationary_receiver",523,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2680",2680,2022-04-17,16,48731,"stationary_receiver",427,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2681",2681,2022-04-18,1,48474,"stationary_receiver",1396,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"2682",2682,2022-04-18,1,48476,"stationary_receiver",1545,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"2683",2683,2022-04-18,4,48478,"stationary_receiver",1595,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"2684",2684,2022-04-18,4,48487,"stationary_receiver",1576,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"2685",2685,2022-04-18,15,48460,"stationary_receiver",1041,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2686",2686,2022-04-18,15,48469,"stationary_receiver",1385,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2687",2687,2022-04-18,15,48725,"stationary_receiver",1334,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2688",2688,2022-04-18,15,48733,"stationary_receiver",1319,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2689",2689,2022-04-18,16,48453,"stationary_receiver",755,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2690",2690,2022-04-18,16,48456,"stationary_receiver",979,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2691",2691,2022-04-18,16,48466,"stationary_receiver",454,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2692",2692,2022-04-18,16,48728,"stationary_receiver",385,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2693",2693,2022-04-18,16,48731,"stationary_receiver",539,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2694",2694,2022-04-19,1,48474,"stationary_receiver",1377,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"2695",2695,2022-04-19,1,48476,"stationary_receiver",1599,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"2696",2696,2022-04-19,4,48468,"stationary_receiver",96,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"2697",2697,2022-04-19,4,48478,"stationary_receiver",1558,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"2698",2698,2022-04-19,4,48487,"stationary_receiver",1537,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"2699",2699,2022-04-19,15,48460,"stationary_receiver",1076,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2700",2700,2022-04-19,15,48469,"stationary_receiver",1332,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2701",2701,2022-04-19,15,48725,"stationary_receiver",1311,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2702",2702,2022-04-19,15,48733,"stationary_receiver",1226,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2703",2703,2022-04-19,16,48453,"stationary_receiver",382,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2704",2704,2022-04-19,16,48456,"stationary_receiver",998,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2705",2705,2022-04-19,16,48466,"stationary_receiver",1027,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2706",2706,2022-04-19,16,48728,"stationary_receiver",586,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2707",2707,2022-04-19,16,48731,"stationary_receiver",639,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2708",2708,2022-04-20,1,48474,"stationary_receiver",1322,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"2709",2709,2022-04-20,1,48476,"stationary_receiver",1551,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"2710",2710,2022-04-20,1,48484,"stationary_receiver",82,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"2711",2711,2022-04-20,4,48478,"stationary_receiver",1610,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"2712",2712,2022-04-20,4,48487,"stationary_receiver",1599,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"2713",2713,2022-04-20,15,48460,"stationary_receiver",1273,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2714",2714,2022-04-20,15,48469,"stationary_receiver",1404,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2715",2715,2022-04-20,15,48725,"stationary_receiver",1410,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2716",2716,2022-04-20,15,48733,"stationary_receiver",517,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2717",2717,2022-04-20,16,48453,"stationary_receiver",665,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2718",2718,2022-04-20,16,48456,"stationary_receiver",1345,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2719",2719,2022-04-20,16,48466,"stationary_receiver",286,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2720",2720,2022-04-20,16,48728,"stationary_receiver",440,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2721",2721,2022-04-20,16,48731,"stationary_receiver",415,"receiver",43.760925,-97.988167,"E 54th st","Vr2W",238.2
"2722",2722,2022-04-21,1,48474,"stationary_receiver",1356,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"2723",2723,2022-04-21,1,48476,"stationary_receiver",1564,"receiver",42.880131,-97.279514,"hwy 50","Vr2W",1.4
"2724",2724,2022-04-21,4,48468,"stationary_receiver",160,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"2725",2725,2022-04-21,4,48478,"stationary_receiver",1604,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"2726",2726,2022-04-21,4,48487,"stationary_receiver",1463,"receiver",43.082163,-97.432553,"297th st","Vr2W",79.3
"2727",2727,2022-04-21,15,48460,"stationary_receiver",319,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2728",2728,2022-04-21,15,48469,"stationary_receiver",646,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2729",2729,2022-04-21,15,48725,"stationary_receiver",1141,"receiver",43.724949,-97.964255,"old mill rd",NA,232
"2730",2730,2022-04-21,15,48732,"stationary_receiver",102,"receiver",43.724949,-97.964255,"old mill rd",NA,232
