"Plot Title: Temp1"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 21022943, SEN S/N: 21022943)","Intensity, lum/ft² (LGR S/N: 21022943, SEN S/N: 21022943)","Coupler Attached (LGR S/N: 21022943)","Stopped (LGR S/N: 21022943)","End Of File (LGR S/N: 21022943)"
1,03/31/2021 10:12:21 AM,44.560,0.0,,,
2,03/31/2021 12:12:21 PM,44.560,0.0,,,
3,03/31/2021 02:12:21 PM,45.104,0.0,,,
4,03/31/2021 04:12:21 PM,45.828,0.0,,,
5,03/31/2021 06:12:21 PM,46.548,0.0,,,
6,03/31/2021 08:12:21 PM,46.728,0.0,,,
7,03/31/2021 10:12:21 PM,46.188,0.0,,,
8,04/01/2021 12:12:21 AM,45.648,0.0,,,
9,04/01/2021 02:12:21 AM,45.104,0.0,,,
10,04/01/2021 04:12:21 AM,44.560,0.0,,,
11,04/01/2021 06:12:21 AM,44.195,0.0,,,
12,04/01/2021 08:12:21 AM,43.831,0.0,,,
13,04/01/2021 10:12:21 AM,43.648,0.0,,,
14,04/01/2021 12:12:21 PM,43.831,0.0,,,
15,04/01/2021 02:12:21 PM,44.560,0.0,,,
16,04/01/2021 04:12:21 PM,46.008,0.0,,,
17,04/01/2021 06:12:21 PM,47.088,0.0,,,
18,04/01/2021 08:12:21 PM,47.624,0.0,,,
19,04/01/2021 10:12:21 PM,47.446,0.0,,,
20,04/02/2021 12:12:21 AM,46.728,0.0,,,
21,04/02/2021 02:12:21 AM,46.188,0.0,,,
22,04/02/2021 04:12:21 AM,45.648,0.0,,,
23,04/02/2021 06:12:21 AM,45.286,0.0,,,
24,04/02/2021 08:12:21 AM,44.922,0.0,,,
25,04/02/2021 10:12:21 AM,44.560,0.0,,,
26,04/02/2021 12:12:21 PM,44.922,0.0,,,
27,04/02/2021 02:12:21 PM,46.008,0.0,,,
28,04/02/2021 04:12:21 PM,47.446,0.0,,,
29,04/02/2021 06:12:21 PM,48.871,0.0,,,
30,04/02/2021 08:12:21 PM,49.759,0.0,,,
31,04/02/2021 10:12:21 PM,49.759,0.0,,,
32,04/03/2021 12:12:21 AM,49.404,0.0,,,
33,04/03/2021 02:12:21 AM,49.050,0.0,,,
34,04/03/2021 04:12:21 AM,48.871,0.0,,,
35,04/03/2021 06:12:21 AM,48.517,0.0,,,
36,04/03/2021 08:12:21 AM,48.339,0.0,,,
37,04/03/2021 10:12:21 AM,48.339,0.0,,,
38,04/03/2021 12:12:21 PM,48.695,0.0,,,
39,04/03/2021 02:12:21 PM,49.937,0.0,,,
40,04/03/2021 04:12:21 PM,51.523,0.0,,,
41,04/03/2021 06:12:21 PM,52.750,0.0,,,
42,04/03/2021 08:12:21 PM,53.274,0.0,,,
43,04/03/2021 10:12:21 PM,52.750,0.0,,,
44,04/04/2021 12:12:21 AM,52.050,0.0,,,
45,04/04/2021 02:12:21 AM,51.523,0.0,,,
46,04/04/2021 04:12:21 AM,51.346,0.0,,,
47,04/04/2021 06:12:21 AM,51.172,0.0,,,
48,04/04/2021 08:12:21 AM,51.172,0.0,,,
49,04/04/2021 10:12:21 AM,51.346,0.0,,,
50,04/04/2021 12:12:21 PM,52.050,0.0,,,
51,04/04/2021 02:12:21 PM,53.274,0.0,,,
52,04/04/2021 04:12:21 PM,54.842,0.0,,,
53,04/04/2021 06:12:21 PM,56.230,0.0,,,
54,04/04/2021 08:12:21 PM,56.750,0.0,,,
55,04/04/2021 10:12:21 PM,56.230,0.0,,,
56,04/05/2021 12:12:21 AM,55.537,0.0,,,
57,04/05/2021 02:12:21 AM,55.017,0.0,,,
58,04/05/2021 04:12:21 AM,54.842,0.0,,,
59,04/05/2021 06:12:21 AM,54.669,0.0,,,
60,04/05/2021 08:12:21 AM,54.669,0.0,,,
61,04/05/2021 10:12:21 AM,54.842,0.0,,,
62,04/05/2021 12:12:21 PM,55.711,0.0,,,
63,04/05/2021 02:12:21 PM,57.441,0.0,,,
64,04/05/2021 04:12:21 PM,59.337,0.0,,,
65,04/05/2021 06:12:21 PM,60.712,0.0,,,
66,04/05/2021 08:12:21 PM,61.227,0.0,,,
67,04/05/2021 10:12:21 PM,60.712,0.0,,,
68,04/06/2021 12:12:21 AM,60.024,0.0,,,
69,04/06/2021 02:12:21 AM,59.164,0.0,,,
70,04/06/2021 04:12:21 AM,58.820,0.0,,,
71,04/06/2021 06:12:21 AM,58.476,0.0,,,
72,04/06/2021 08:12:21 AM,58.303,0.0,,,
73,04/06/2021 10:12:21 AM,58.131,0.0,,,
74,04/06/2021 12:12:21 PM,58.131,0.0,,,
75,04/06/2021 02:12:21 PM,58.303,0.0,,,
76,04/06/2021 04:12:21 PM,58.993,0.0,,,
77,04/06/2021 06:12:21 PM,59.508,0.0,,,
78,04/06/2021 08:12:21 PM,59.337,0.0,,,
79,04/06/2021 10:12:21 PM,58.820,0.0,,,
80,04/07/2021 12:12:21 AM,58.131,0.0,,,
81,04/07/2021 02:12:21 AM,57.441,0.0,,,
82,04/07/2021 04:12:21 AM,56.750,0.0,,,
83,04/07/2021 06:12:21 AM,56.230,0.0,,,
84,04/07/2021 08:12:21 AM,55.884,0.0,,,
85,04/07/2021 10:12:21 AM,55.537,0.0,,,
86,04/07/2021 12:12:21 PM,55.364,0.0,,,
87,04/07/2021 02:12:21 PM,55.364,0.0,,,
88,04/07/2021 04:12:21 PM,55.189,0.0,,,
89,04/07/2021 06:12:21 PM,54.842,0.0,,,
90,04/07/2021 08:12:21 PM,54.669,0.0,,,
91,04/07/2021 10:12:21 PM,54.147,0.0,,,
92,04/08/2021 12:12:21 AM,53.623,0.0,,,
93,04/08/2021 02:12:21 AM,53.100,0.0,,,
94,04/08/2021 04:12:21 AM,52.576,0.0,,,
95,04/08/2021 06:12:21 AM,52.225,0.0,,,
96,04/08/2021 08:12:21 AM,51.874,0.0,,,
97,04/08/2021 10:12:21 AM,51.523,0.0,,,
98,04/08/2021 12:12:21 PM,51.346,0.0,,,
99,04/08/2021 02:12:21 PM,51.172,0.0,,,
100,04/08/2021 04:12:21 PM,50.995,0.0,,,
101,04/08/2021 06:12:21 PM,50.995,0.0,,,
102,04/08/2021 08:12:21 PM,50.819,0.0,,,
103,04/08/2021 10:12:21 PM,50.643,0.0,,,
104,04/09/2021 12:12:21 AM,50.466,0.0,,,
105,04/09/2021 02:12:21 AM,50.290,0.0,,,
106,04/09/2021 04:12:21 AM,49.937,0.0,,,
107,04/09/2021 06:12:21 AM,49.759,0.0,,,
108,04/09/2021 08:12:21 AM,49.404,0.0,,,
109,04/09/2021 10:12:21 AM,49.228,0.0,,,
110,04/09/2021 12:12:21 PM,49.937,0.0,,,
111,04/09/2021 02:12:21 PM,51.523,0.0,,,
112,04/09/2021 04:12:21 PM,52.401,0.0,,,
113,04/09/2021 06:12:21 PM,52.925,0.0,,,
114,04/09/2021 08:12:21 PM,53.100,0.0,,,
115,04/09/2021 10:12:21 PM,52.576,0.0,,,
116,04/10/2021 12:12:21 AM,52.050,0.0,,,
117,04/10/2021 02:12:21 AM,51.699,0.0,,,
118,04/10/2021 04:12:21 AM,51.523,0.0,,,
119,04/10/2021 06:12:21 AM,51.172,0.0,,,
120,04/10/2021 08:12:21 AM,50.995,0.0,,,
121,04/10/2021 10:12:21 AM,50.466,0.0,,,
122,04/10/2021 12:12:21 PM,50.819,0.0,,,
123,04/10/2021 02:12:21 PM,52.225,0.0,,,
124,04/10/2021 04:12:21 PM,53.798,0.0,,,
125,04/10/2021 06:12:21 PM,54.669,0.0,,,
126,04/10/2021 08:12:21 PM,54.842,0.0,,,
127,04/10/2021 10:12:21 PM,54.322,0.0,,,
128,04/11/2021 12:12:21 AM,53.623,0.0,,,
129,04/11/2021 02:12:21 AM,52.925,0.0,,,
130,04/11/2021 04:12:21 AM,52.576,0.0,,,
131,04/11/2021 06:12:21 AM,52.225,0.0,,,
132,04/11/2021 08:12:21 AM,51.874,0.0,,,
133,04/11/2021 10:12:21 AM,51.523,0.0,,,
134,04/11/2021 12:12:21 PM,51.874,0.0,,,
135,04/11/2021 02:12:21 PM,53.100,0.0,,,
136,04/11/2021 04:12:21 PM,54.669,0.0,,,
137,04/11/2021 06:12:21 PM,55.537,0.0,,,
138,04/11/2021 08:12:21 PM,55.189,0.0,,,
139,04/11/2021 10:12:21 PM,54.495,0.0,,,
140,04/12/2021 12:12:21 AM,53.623,0.0,,,
141,04/12/2021 02:12:21 AM,52.925,0.0,,,
142,04/12/2021 04:12:21 AM,52.401,0.0,,,
143,04/12/2021 06:12:21 AM,51.699,0.0,,,
144,04/12/2021 08:12:21 AM,50.995,0.0,,,
145,04/12/2021 10:12:21 AM,50.290,0.0,,,
146,04/12/2021 12:12:21 PM,49.937,0.0,,,
147,04/12/2021 02:12:21 PM,50.643,0.0,,,
148,04/12/2021 04:12:21 PM,51.874,0.0,,,
149,04/12/2021 06:12:21 PM,52.576,0.0,,,
150,04/12/2021 08:12:21 PM,52.576,0.0,,,
151,04/12/2021 10:12:21 PM,51.874,0.0,,,
152,04/13/2021 12:12:21 AM,51.346,0.0,,,
153,04/13/2021 02:12:21 AM,50.819,0.0,,,
154,04/13/2021 04:12:21 AM,50.290,0.0,,,
155,04/13/2021 06:12:21 AM,49.937,0.0,,,
156,04/13/2021 08:12:21 AM,49.228,0.0,,,
157,04/13/2021 10:12:21 AM,48.517,0.0,,,
158,04/13/2021 12:12:21 PM,47.802,0.0,,,
159,04/13/2021 02:12:21 PM,47.624,0.0,,,
160,04/13/2021 04:12:21 PM,48.160,0.0,,,
161,04/13/2021 06:12:21 PM,48.695,0.0,,,
162,04/13/2021 08:12:21 PM,49.050,0.0,,,
163,04/13/2021 10:12:21 PM,48.695,0.0,,,
164,04/14/2021 12:12:21 AM,48.160,0.0,,,
165,04/14/2021 02:12:21 AM,47.446,0.0,,,
166,04/14/2021 04:12:21 AM,46.908,0.0,,,
167,04/14/2021 06:12:21 AM,46.369,0.0,,,
168,04/14/2021 08:12:21 AM,46.008,0.0,,,
169,04/14/2021 10:12:21 AM,46.008,0.0,,,
170,04/14/2021 12:12:21 PM,46.188,0.0,,,
171,04/14/2021 02:12:21 PM,46.728,0.0,,,
172,04/14/2021 04:12:21 PM,47.266,0.0,,,
173,04/14/2021 06:12:21 PM,48.160,0.0,,,
174,04/14/2021 08:12:21 PM,48.695,0.0,,,
175,04/14/2021 10:12:21 PM,48.339,0.0,,,
176,04/15/2021 12:12:21 AM,47.982,0.0,,,
177,04/15/2021 02:12:21 AM,47.446,0.0,,,
178,04/15/2021 04:12:21 AM,47.088,0.0,,,
179,04/15/2021 06:12:21 AM,46.908,0.0,,,
180,04/15/2021 08:12:21 AM,46.548,0.0,,,
181,04/15/2021 10:12:21 AM,46.369,0.0,,,
182,04/15/2021 12:12:21 PM,46.188,0.0,,,
183,04/15/2021 02:12:21 PM,46.008,0.0,,,
184,04/15/2021 04:12:21 PM,46.188,0.0,,,
185,04/15/2021 06:12:21 PM,46.369,0.0,,,
186,04/15/2021 08:12:21 PM,46.728,0.0,,,
187,04/15/2021 10:12:21 PM,46.728,0.0,,,
188,04/16/2021 12:12:21 AM,46.728,0.0,,,
189,04/16/2021 02:12:21 AM,46.548,0.0,,,
190,04/16/2021 04:12:21 AM,46.548,0.0,,,
191,04/16/2021 06:12:21 AM,46.369,0.0,,,
192,04/16/2021 08:12:21 AM,46.188,0.0,,,
193,04/16/2021 10:12:21 AM,46.008,0.0,,,
194,04/16/2021 12:12:21 PM,46.008,0.0,,,
195,04/16/2021 02:12:21 PM,45.828,0.0,,,
196,04/16/2021 04:12:21 PM,45.648,0.0,,,
197,04/16/2021 06:12:21 PM,45.648,0.0,,,
198,04/16/2021 08:12:21 PM,45.828,0.0,,,
199,04/16/2021 10:12:21 PM,45.828,0.0,,,
200,04/17/2021 12:12:21 AM,45.828,0.0,,,
201,04/17/2021 02:12:21 AM,45.648,0.0,,,
202,04/17/2021 04:12:21 AM,45.648,0.0,,,
203,04/17/2021 06:12:21 AM,45.466,0.0,,,
204,04/17/2021 08:12:21 AM,45.286,0.0,,,
205,04/17/2021 10:12:21 AM,45.104,0.0,,,
206,04/17/2021 12:12:21 PM,45.286,0.0,,,
207,04/17/2021 02:12:21 PM,45.828,0.0,,,
208,04/17/2021 04:12:21 PM,46.548,0.0,,,
209,04/17/2021 06:12:21 PM,47.624,0.0,,,
210,04/17/2021 08:12:21 PM,48.339,0.0,,,
211,04/17/2021 10:12:21 PM,48.339,0.0,,,
212,04/18/2021 12:12:21 AM,47.802,0.0,,,
213,04/18/2021 02:12:21 AM,47.266,0.0,,,
214,04/18/2021 04:12:21 AM,46.908,0.0,,,
215,04/18/2021 06:12:21 AM,46.728,0.0,,,
216,04/18/2021 08:12:21 AM,46.548,0.0,,,
217,04/18/2021 10:12:21 AM,46.369,0.0,,,
218,04/18/2021 12:12:21 PM,46.908,0.0,,,
219,04/18/2021 02:12:21 PM,48.339,0.0,,,
220,04/18/2021 04:12:21 PM,50.113,0.0,,,
221,04/18/2021 06:12:21 PM,51.523,0.0,,,
222,04/18/2021 08:12:21 PM,51.874,0.0,,,
223,04/18/2021 10:12:21 PM,51.699,0.0,,,
224,04/19/2021 12:12:21 AM,50.819,0.0,,,
225,04/19/2021 02:12:21 AM,49.937,0.0,,,
226,04/19/2021 04:12:21 AM,49.228,0.0,,,
227,04/19/2021 06:12:21 AM,48.517,0.0,,,
228,04/19/2021 08:12:21 AM,47.624,0.0,,,
229,04/19/2021 10:12:21 AM,46.728,0.0,,,
230,04/19/2021 12:12:21 PM,46.188,0.0,,,
231,04/19/2021 02:12:21 PM,46.369,0.0,,,
232,04/19/2021 04:12:21 PM,47.266,0.0,,,
233,04/19/2021 06:12:21 PM,48.160,0.0,,,
234,04/19/2021 08:12:21 PM,48.517,0.0,,,
235,04/19/2021 10:12:21 PM,48.160,0.0,,,
236,04/20/2021 12:12:21 AM,47.624,0.0,,,
237,04/20/2021 02:12:21 AM,47.088,0.0,,,
238,04/20/2021 04:12:21 AM,46.908,0.0,,,
239,04/20/2021 06:12:21 AM,46.548,0.0,,,
240,04/20/2021 08:12:21 AM,46.369,0.0,,,
241,04/20/2021 10:12:21 AM,46.008,0.0,,,
242,04/20/2021 12:12:21 PM,46.369,0.0,,,
243,04/20/2021 02:12:21 PM,47.266,0.0,,,
244,04/20/2021 04:12:21 PM,48.339,0.0,,,
245,04/20/2021 06:12:21 PM,49.404,0.0,,,
246,04/20/2021 08:12:21 PM,49.404,0.0,,,
247,04/20/2021 10:12:21 PM,48.871,0.0,,,
248,04/21/2021 12:12:21 AM,48.339,0.0,,,
249,04/21/2021 02:12:21 AM,47.802,0.0,,,
250,04/21/2021 04:12:21 AM,47.446,0.0,,,
251,04/21/2021 06:12:21 AM,47.088,0.0,,,
252,04/21/2021 08:12:21 AM,46.548,0.0,,,
253,04/21/2021 10:12:21 AM,46.369,0.0,,,
254,04/21/2021 12:12:21 PM,46.728,0.0,,,
255,04/21/2021 02:12:21 PM,47.266,0.0,,,
256,04/21/2021 04:12:21 PM,47.982,0.0,,,
257,04/21/2021 06:12:21 PM,49.050,0.0,,,
258,04/21/2021 08:12:21 PM,49.582,0.0,,,
259,04/21/2021 10:12:21 PM,49.404,0.0,,,
260,04/22/2021 12:12:21 AM,48.871,0.0,,,
261,04/22/2021 02:12:21 AM,48.339,0.0,,,
262,04/22/2021 04:12:21 AM,47.982,0.0,,,
263,04/22/2021 06:12:21 AM,47.802,0.0,,,
264,04/22/2021 08:12:21 AM,47.446,0.0,,,
265,04/22/2021 10:12:21 AM,47.266,0.0,,,
266,04/22/2021 12:12:21 PM,47.982,0.0,,,
267,04/22/2021 02:12:21 PM,49.050,0.0,,,
268,04/22/2021 04:12:21 PM,49.582,0.0,,,
269,04/22/2021 06:12:21 PM,49.759,0.0,,,
270,04/22/2021 08:12:21 PM,49.404,0.0,,,
271,04/22/2021 10:12:21 PM,48.871,0.0,,,
272,04/23/2021 12:12:21 AM,48.517,0.0,,,
273,04/23/2021 02:12:21 AM,48.339,0.0,,,
274,04/23/2021 04:12:21 AM,48.339,0.0,,,
275,04/23/2021 06:12:21 AM,48.160,0.0,,,
276,04/23/2021 08:12:21 AM,48.160,0.0,,,
277,04/23/2021 10:12:21 AM,48.160,0.0,,,
278,04/23/2021 12:12:21 PM,48.871,0.0,,,
279,04/23/2021 02:12:21 PM,50.290,0.0,,,
280,04/23/2021 04:12:21 PM,51.874,0.0,,,
281,04/23/2021 06:12:21 PM,53.100,0.0,,,
282,04/23/2021 08:12:21 PM,53.449,0.0,,,
283,04/23/2021 10:12:21 PM,52.925,0.0,,,
284,04/24/2021 12:12:21 AM,51.874,0.0,,,
285,04/24/2021 02:12:21 AM,50.995,0.0,,,
286,04/24/2021 04:12:21 AM,50.290,0.0,,,
287,04/24/2021 06:12:21 AM,49.937,0.0,,,
288,04/24/2021 08:12:21 AM,49.582,0.0,,,
289,04/24/2021 10:12:21 AM,49.404,0.0,,,
290,04/24/2021 12:12:21 PM,49.759,0.0,,,
291,04/24/2021 02:12:21 PM,50.819,0.0,,,
292,04/24/2021 04:12:21 PM,52.225,0.0,,,
293,04/24/2021 06:12:21 PM,53.274,0.0,,,
294,04/24/2021 08:12:21 PM,53.623,0.0,,,
295,04/24/2021 10:12:21 PM,53.449,0.0,,,
296,04/25/2021 12:12:21 AM,52.750,0.0,,,
297,04/25/2021 02:12:21 AM,52.225,0.0,,,
298,04/25/2021 04:12:21 AM,51.699,0.0,,,
299,04/25/2021 06:12:21 AM,51.346,0.0,,,
300,04/25/2021 08:12:21 AM,50.995,0.0,,,
301,04/25/2021 10:12:21 AM,50.643,0.0,,,
302,04/25/2021 12:12:21 PM,50.466,0.0,,,
303,04/25/2021 02:12:21 PM,51.523,0.0,,,
304,04/25/2021 04:12:21 PM,53.449,0.0,,,
305,04/25/2021 06:12:21 PM,54.842,0.0,,,
306,04/25/2021 08:12:21 PM,55.537,0.0,,,
307,04/25/2021 10:12:21 PM,55.364,0.0,,,
308,04/26/2021 12:12:21 AM,54.495,0.0,,,
309,04/26/2021 02:12:21 AM,54.147,0.0,,,
310,04/26/2021 04:12:21 AM,53.973,0.0,,,
311,04/26/2021 06:12:21 AM,53.798,0.0,,,
312,04/26/2021 08:12:21 AM,53.973,0.0,,,
313,04/26/2021 10:12:21 AM,54.147,0.0,,,
314,04/26/2021 12:12:21 PM,55.364,0.0,,,
315,04/26/2021 02:12:21 PM,57.268,0.0,,,
316,04/26/2021 04:12:21 PM,59.164,0.0,,,
317,04/26/2021 06:12:21 PM,60.195,0.0,,,
318,04/26/2021 08:12:21 PM,60.539,0.0,,,
319,04/26/2021 10:12:21 PM,60.024,0.0,,,
320,04/27/2021 12:12:21 AM,58.993,0.0,,,
321,04/27/2021 02:12:21 AM,58.303,0.0,,,
322,04/27/2021 04:12:21 AM,57.614,0.0,,,
323,04/27/2021 06:12:21 AM,57.441,0.0,,,
324,04/27/2021 08:12:21 AM,57.268,0.0,,,
325,04/27/2021 10:12:21 AM,57.268,0.0,,,
326,04/27/2021 12:12:21 PM,57.441,0.0,,,
327,04/27/2021 02:12:21 PM,58.131,0.0,,,
328,04/27/2021 04:12:21 PM,58.820,0.0,,,
329,04/27/2021 06:12:21 PM,59.164,0.0,,,
330,04/27/2021 08:12:21 PM,59.337,0.0,,,
331,04/27/2021 10:12:21 PM,59.164,0.0,,,
332,04/28/2021 12:12:21 AM,58.647,0.0,,,
333,04/28/2021 02:12:21 AM,58.131,0.0,,,
334,04/28/2021 04:12:21 AM,57.614,0.0,,,
335,04/28/2021 06:12:21 AM,57.096,0.0,,,
336,04/28/2021 08:12:21 AM,56.750,0.0,,,
337,04/28/2021 10:12:21 AM,56.750,0.0,,,
338,04/28/2021 12:12:21 PM,57.096,0.0,,,
339,04/28/2021 02:12:21 PM,58.303,0.0,,,
340,04/28/2021 04:12:21 PM,60.195,0.0,,,
341,04/28/2021 06:12:21 PM,61.398,0.0,,,
342,04/28/2021 08:12:21 PM,61.912,0.0,,,
343,04/28/2021 10:12:21 PM,61.569,0.0,,,
344,04/29/2021 12:12:21 AM,60.539,0.0,,,
345,04/29/2021 02:12:21 AM,59.337,0.0,,,
346,04/29/2021 04:12:21 AM,58.476,0.0,,,
347,04/29/2021 06:12:21 AM,57.958,0.0,,,
348,04/29/2021 08:12:21 AM,57.441,0.0,,,
349,04/29/2021 10:12:21 AM,57.441,0.0,,,
350,04/29/2021 12:12:21 PM,58.303,0.0,,,
351,04/29/2021 02:12:21 PM,59.851,0.0,,,
352,04/29/2021 04:12:21 PM,61.398,0.0,,,
353,04/29/2021 06:12:21 PM,62.598,0.0,,,
354,04/29/2021 08:12:21 PM,62.769,0.0,,,
355,04/29/2021 10:12:21 PM,62.254,0.0,,,
356,04/30/2021 12:12:21 AM,61.569,0.0,,,
357,04/30/2021 02:12:21 AM,60.712,0.0,,,
358,04/30/2021 04:12:21 AM,60.024,0.0,,,
359,04/30/2021 06:12:21 AM,59.680,0.0,,,
360,04/30/2021 08:12:21 AM,59.337,0.0,,,
361,04/30/2021 10:12:21 AM,58.993,0.0,,,
362,04/30/2021 12:12:21 PM,59.508,0.0,,,
363,04/30/2021 02:12:21 PM,60.712,0.0,,,
364,04/30/2021 04:12:21 PM,62.769,0.0,,,
365,04/30/2021 06:12:21 PM,63.797,0.0,,,
366,04/30/2021 08:12:21 PM,64.139,0.0,,,
367,04/30/2021 10:12:21 PM,63.626,0.0,,,
368,05/01/2021 12:12:21 AM,62.769,0.0,,,
369,05/01/2021 02:12:21 AM,61.912,0.0,,,
370,05/01/2021 04:12:21 AM,61.398,0.0,,,
371,05/01/2021 06:12:21 AM,60.883,0.0,,,
372,05/01/2021 08:12:21 AM,60.539,0.0,,,
373,05/01/2021 10:12:21 AM,60.712,0.0,,,
374,05/01/2021 12:12:21 PM,61.912,0.0,,,
375,05/01/2021 02:12:21 PM,63.455,0.0,,,
376,05/01/2021 04:12:21 PM,65.509,0.0,,,
377,05/01/2021 06:12:21 PM,66.879,0.0,,,
378,05/01/2021 08:12:21 PM,67.221,0.0,,,
379,05/01/2021 10:12:21 PM,67.221,0.0,,,
380,05/02/2021 12:12:21 AM,66.366,0.0,,,
381,05/02/2021 02:12:21 AM,65.509,0.0,,,
382,05/02/2021 04:12:21 AM,64.825,0.0,,,
383,05/02/2021 06:12:21 AM,64.481,0.0,,,
384,05/02/2021 08:12:21 AM,64.310,0.0,,,
385,05/02/2021 10:12:21 AM,64.310,0.0,,,
386,05/02/2021 12:12:21 PM,64.652,0.0,,,
387,05/02/2021 02:12:21 PM,64.996,0.0,,,
388,05/02/2021 04:12:21 PM,65.851,0.0,,,
389,05/02/2021 06:12:21 PM,66.537,0.0,,,
390,05/02/2021 08:12:21 PM,66.879,0.0,,,
391,05/02/2021 10:12:21 PM,66.366,0.0,,,
392,05/03/2021 12:12:21 AM,65.680,0.0,,,
393,05/03/2021 02:12:21 AM,64.825,0.0,,,
394,05/03/2021 04:12:21 AM,64.139,0.0,,,
395,05/03/2021 06:12:21 AM,63.282,0.0,,,
396,05/03/2021 08:12:21 AM,62.254,0.0,,,
397,05/03/2021 10:12:21 AM,61.398,0.0,,,
398,05/03/2021 12:12:21 PM,61.054,0.0,,,
399,05/03/2021 02:12:21 PM,61.569,0.0,,,
400,05/03/2021 04:12:21 PM,62.254,0.0,,,
401,05/03/2021 06:12:21 PM,63.111,0.0,,,
402,05/03/2021 08:12:21 PM,63.111,0.0,,,
403,05/03/2021 10:12:21 PM,62.425,0.0,,,
404,05/04/2021 12:12:21 AM,61.054,0.0,,,
405,05/04/2021 02:12:21 AM,59.851,0.0,,,
406,05/04/2021 04:12:21 AM,58.993,0.0,,,
407,05/04/2021 06:12:21 AM,58.476,0.0,,,
408,05/04/2021 08:12:21 AM,57.958,0.0,,,
409,05/04/2021 10:12:21 AM,57.785,0.0,,,
410,05/04/2021 12:12:21 PM,58.303,0.0,,,
411,05/04/2021 02:12:21 PM,59.680,0.0,,,
412,05/04/2021 04:12:21 PM,61.227,0.0,,,
413,05/04/2021 06:12:21 PM,62.425,0.0,,,
414,05/04/2021 08:12:21 PM,62.940,0.0,,,
415,05/04/2021 10:12:21 PM,62.425,0.0,,,
416,05/05/2021 12:12:21 AM,61.227,0.0,,,
417,05/05/2021 02:12:21 AM,60.195,0.0,,,
418,05/05/2021 04:12:21 AM,59.508,0.0,,,
419,05/05/2021 06:12:21 AM,58.993,0.0,,,
420,05/05/2021 08:12:21 AM,58.647,0.0,,,
421,05/05/2021 10:12:21 AM,58.476,0.0,,,
422,05/05/2021 12:12:21 PM,58.131,0.0,,,
423,05/05/2021 02:12:21 PM,58.303,0.0,,,
424,05/05/2021 04:12:21 PM,58.820,0.0,,,
425,05/05/2021 06:12:21 PM,59.680,0.0,,,
426,05/05/2021 08:12:21 PM,60.024,0.0,,,
427,05/05/2021 10:12:21 PM,60.024,0.0,,,
428,05/06/2021 12:12:21 AM,59.337,0.0,,,
429,05/06/2021 02:12:21 AM,58.303,0.0,,,
430,05/06/2021 04:12:21 AM,57.441,0.0,,,
431,05/06/2021 06:12:21 AM,56.750,0.0,,,
432,05/06/2021 08:12:21 AM,56.230,0.0,,,
433,05/06/2021 10:12:21 AM,55.884,0.0,,,
434,05/06/2021 12:12:21 PM,56.577,0.0,,,
435,05/06/2021 02:12:21 PM,58.303,0.0,,,
436,05/06/2021 04:12:21 PM,60.539,0.0,,,
437,05/06/2021 06:12:21 PM,61.912,0.0,,,
438,05/06/2021 08:12:21 PM,62.083,0.0,,,
439,05/06/2021 10:12:21 PM,61.569,0.0,,,
440,05/07/2021 12:12:21 AM,60.539,0.0,,,
441,05/07/2021 02:12:21 AM,59.680,0.0,,,
442,05/07/2021 04:12:21 AM,58.820,0.0,,,
443,05/07/2021 06:12:21 AM,57.958,0.0,,,
444,05/07/2021 08:12:21 AM,57.441,0.0,,,
445,05/07/2021 10:12:21 AM,57.268,0.0,,,
446,05/07/2021 12:12:21 PM,57.958,0.0,,,
447,05/07/2021 02:12:21 PM,59.851,0.0,,,
448,05/07/2021 04:12:21 PM,62.083,0.0,,,
449,05/07/2021 06:12:21 PM,63.455,0.0,,,
450,05/07/2021 08:12:21 PM,63.968,0.0,,,
451,05/07/2021 10:12:21 PM,63.626,0.0,,,
452,05/08/2021 12:12:21 AM,62.598,0.0,,,
453,05/08/2021 02:12:21 AM,61.398,0.0,,,
454,05/08/2021 04:12:21 AM,60.195,0.0,,,
455,05/08/2021 06:12:21 AM,59.164,0.0,,,
456,05/08/2021 08:12:21 AM,58.476,0.0,,,
457,05/08/2021 10:12:21 AM,57.614,0.0,,,
458,05/08/2021 12:12:21 PM,57.441,0.0,,,
459,05/08/2021 02:12:21 PM,57.096,0.0,,,
460,05/08/2021 04:12:21 PM,56.577,0.0,,,
461,05/08/2021 06:12:21 PM,56.404,0.0,,,
462,05/08/2021 08:12:21 PM,55.884,0.0,,,
463,05/08/2021 10:12:21 PM,55.189,0.0,,,
464,05/09/2021 12:12:21 AM,54.495,0.0,,,
465,05/09/2021 02:12:21 AM,53.973,0.0,,,
466,05/09/2021 04:12:21 AM,53.623,0.0,,,
467,05/09/2021 06:12:21 AM,53.100,0.0,,,
468,05/09/2021 08:12:21 AM,52.750,0.0,,,
469,05/09/2021 10:12:21 AM,52.750,0.0,,,
470,05/09/2021 12:12:21 PM,53.100,0.0,,,
471,05/09/2021 02:12:21 PM,54.147,0.0,,,
472,05/09/2021 04:12:21 PM,55.364,0.0,,,
473,05/09/2021 06:12:21 PM,56.057,0.0,,,
474,05/09/2021 08:12:21 PM,56.404,0.0,,,
475,05/09/2021 10:12:21 PM,56.230,0.0,,,
476,05/10/2021 12:12:21 AM,55.537,0.0,,,
477,05/10/2021 02:12:21 AM,54.842,0.0,,,
