"","transmitter_id","date","total_movement","day_interval","interval","date_prev","daily_movement","change_flow_24","change_flow_48","Flow","flow_s","change_flow_24_s","change_flow_48_s","week"
"3849",48728,2021-12-18,0,86400,1,2021-12-17,0,37,-144,253,-0.607370318290323,0.678092069667566,-1.86974935178814,51
"3850",48728,2021-12-19,0,86400,1,2021-12-18,0,-1,36,252,-0.608210903582506,-0.162659381987158,0.279946745562491,51
"3851",48728,2022-03-17,0,7603200,88,2021-12-19,0,-72,-73,180,-0.668733044619636,-1.7335370942894,-1.02181366894428,51
"3852",48728,2022-03-18,0,86400,1,2022-03-17,0,10,14,116,-0.722530503319307,0.0807160382286833,0.0172061114418583,11
"3853",48728,2022-03-24,0,518400,6,2022-03-18,0,14,24,130,-0.710762309228754,0.169216191034444,0.136633672405782,11
"3854",48728,2022-03-25,0,86400,1,2022-03-24,0,-10,-18,155,-0.689747676924195,-0.361784725800118,-0.364962083642698,12
"3855",48728,2022-03-28,0,259200,3,2022-03-25,0,-18,-28,137,-0.704878212183477,-0.538785031411639,-0.484389644606622,12
"3856",48728,2022-03-31,0,259200,3,2022-03-28,0,-4,-16,116,-0.722530503319307,-0.229034496591478,-0.341076571449914,13
"3857",48728,2022-04-01,0,86400,1,2022-03-31,0,37,56,167,-0.679660653418007,0.678092069667566,0.518801867490339,13
"3858",48728,2022-04-02,0,86400,1,2022-04-01,0,58,95,225,-0.63090670647143,1.14271787189781,0.984569355249643,13
"3859",48728,2022-04-03,0,86400,1,2022-04-02,0,116,174,341,-0.533398812578275,2.42597008758133,1.92804708686464,14
"3860",48728,2022-04-04,0,86400,1,2022-04-03,0,169,285,510,-0.391339898199456,3.59859711225766,3.2536930135642,14
"3861",48728,2022-04-05,0,86400,1,2022-04-04,0,162,331,672,-0.255165080865913,3.44372184484758,3.80305979399825,14
"3862",48728,2022-04-06,0,86400,1,2022-04-05,0,17,179,689,-0.240875130898813,0.235591305638764,1.9877608673466,14
"3863",48728,2022-04-07,0,86400,1,2022-04-06,0,39,56,728,-0.208092304503701,0.722342146070446,0.518801867490339,14
"3864",48728,2022-04-08,0,86400,1,2022-04-07,0,68,107,796,-0.1509325046353,1.36396825391221,1.12788242840635,14
"3865",48728,2022-04-09,0,86400,1,2022-04-08,0,52,120,848,-0.107222069441817,1.00996764268917,1.28313825765945,14
"3866",48728,2022-04-10,0,86400,1,2022-04-09,0,-47,5,801,-0.146729578174388,-1.1804111392534,-0.0902786934256732,15
"3867",48728,2022-04-11,0,86400,1,2022-04-10,0,-3,-50,798,-0.149251334050935,-0.206909458390038,-0.747130278727255,15
"3868",48728,2022-04-12,0,86400,1,2022-04-11,0,13,10,811,-0.138323725252565,0.147091152833004,-0.0305649129437112,15
"3869",48728,2022-04-13,0,86400,1,2022-04-12,0,-47,-34,764,-0.177831233985136,-1.1804111392534,-0.556046181184977,15
"3870",48728,2022-04-14,0,86400,1,2022-04-13,0,-53,-100,711,-0.222382254470801,-1.31316136846204,-1.34426808354687,15
"3871",48728,2022-04-15,0,86400,1,2022-04-14,0,33,-20,744,-0.194642939828783,0.589591916861805,-0.388847595835483,15
"3872",48728,2022-04-16,0,86400,1,2022-04-15,0,36,69,780,-0.164381869310218,0.655967031466126,0.67405769674344,15
"3873",48728,2022-04-17,0,86400,1,2022-04-16,0,14,50,794,-0.152613675219665,0.169216191034444,0.447145330911985,16
"3874",48728,2022-04-18,0,86400,1,2022-04-17,0,24,38,818,-0.132439628207288,0.390466573048845,0.303832257755276,16
"3875",48728,2022-04-19,0,86400,1,2022-04-18,0,35,59,853,-0.103019142980905,0.633841993264685,0.554630135779516,16
"3876",48728,2022-04-20,0,86400,1,2022-04-19,0,10,45,863,-0.0946132900590817,0.0807160382286833,0.387431550430023,16
"3877",48728,2022-04-21,0,86400,1,2022-04-20,0,-21,-11,842,-0.112265581194911,-0.605160146015959,-0.281362790967952,16
"3878",48728,2022-04-22,0,86400,1,2022-04-21,0,32,11,874,-0.0853668518450757,0.567466878660365,-0.0186221568473188,16
"3879",48728,2022-04-23,0,86400,1,2022-04-22,0,49,81,923,-0.0441781725281399,0.943592528084847,0.817370769900149,16
"3880",48728,2022-04-24,0,86400,1,2022-04-23,0,18,67,941,-0.0290476372688574,0.257716343840204,0.650172184550655,17
"3881",48728,2022-04-25,0,86400,1,2022-04-24,0,33,51,974,-0.00130832262683938,0.589591916861805,0.459088087008377,17
"3882",48728,2022-04-26,0,86400,1,2022-04-25,0,86,119,1060,0.0709820125008439,1.76221894153813,1.27119550156306,17
"3883",48728,2022-04-27,0,86400,1,2022-04-26,0,30,116,1090,0.0961995712663148,0.523216802257485,1.23536723327388,17
"3884",48728,2022-04-28,0,86400,1,2022-04-27,0,20,50,1110,0.113011277109962,0.301966420243084,0.447145330911985,17
"3885",48728,2022-04-29,0,86400,1,2022-04-28,0,70,90,1180,0.171852247562727,1.40821833031509,0.92485557476768,17
"3886",48728,2022-04-30,0,86400,1,2022-04-29,0,70,140,1250,0.230693218015493,1.40821833031509,1.5219933795873,17
"3887",48728,2022-05-01,0,86400,1,2022-04-30,0,30,100,1280,0.255910776780964,0.523216802257485,1.0442831357316,18
"3888",48728,2022-05-05,0,345600,4,2022-05-01,0,70,100,1350,0.314751747233729,1.40821833031509,1.0442831357316,18
"3889",48728,2022-05-07,0,172800,2,2022-05-05,0,0,-10,1430,0.381998570608318,-0.140534343785718,-0.269420034871559,18
"3890",48728,2022-05-08,6,86400,1,2022-05-07,6,-20,-40,1390,0.348375158921024,-0.583035107814519,-0.627702717763331,19
"3891",48728,2022-05-09,6,86400,1,2022-05-08,6,0,-20,1390,0.348375158921024,-0.140534343785718,-0.388847595835483,19
"3892",48728,2022-05-10,0,86400,1,2022-05-09,0,20,20,1410,0.365186864764671,0.301966420243084,0.0888626480202127,19
"3893",48728,2022-05-11,0,86400,1,2022-05-10,0,40,60,1450,0.398810276451966,0.744467184271886,0.566572891875909,19
"3894",48728,2022-05-12,0,86400,1,2022-05-11,0,70,110,1520,0.457651246904731,1.40821833031509,1.16371069669553,19
"3895",48728,2022-05-13,0,86400,1,2022-05-12,0,90,160,1610,0.533303923201144,1.85071909434389,1.76084850151515,19
"3896",48728,2022-05-14,0,86400,1,2022-05-13,0,80,170,1690,0.600550746575733,1.62946871232949,1.88027606247907,19
"3897",48728,2022-05-15,56,86400,1,2022-05-14,56,60,140,1750,0.650985864106675,1.18696794830069,1.5219933795873,20
"3898",48728,2022-05-17,179,172800,2,2022-05-15,89,50,110,1800,0.693015128715793,0.965717566286287,1.16371069669553,20
"3899",48728,2022-05-18,321,86400,1,2022-05-17,321,40,80,1880,0.760261952090382,0.744467184271886,0.805428013803757,20
"3900",48728,2022-05-23,247,432000,5,2022-05-18,49,60,100,1940,0.810697069621324,1.18696794830069,1.0442831357316,20
"3901",48728,2022-06-14,0,1900800,22,2022-05-23,0,50,110,2230,1.05446680435421,0.965717566286287,1.16371069669553,21
"3902",48728,2022-06-25,237,950400,11,2022-06-14,21,100,210,4020,2.55911447736064,2.07196947635829,2.35798630633477,24
"3903",48728,2022-06-26,7,86400,1,2022-06-25,7,-110,-190,4040,2.57592618320429,-2.57428854594413,-2.41911613222219,26
"3904",48728,2022-06-27,2,86400,1,2022-06-26,2,-100,-210,3940,2.49186765398605,-2.35303816392973,-2.65797125415004,26
"3905",48728,2022-06-28,67,86400,1,2022-06-27,67,-100,-200,3840,2.40780912476781,-2.35303816392973,-2.53854369318611,26
"3906",48728,2022-06-29,9,86400,1,2022-06-28,9,-110,-210,3730,2.31534474262775,-2.57428854594413,-2.65797125415004,26
"3907",48728,2022-06-30,28,86400,1,2022-06-29,28,-100,-210,3630,2.23128621340952,-2.35303816392973,-2.65797125415004,26
"3908",48728,2022-07-01,26,86400,1,2022-06-30,26,-120,-220,3510,2.13041597834763,-2.79553892795853,-2.77739881511396,26
"3909",48728,2022-07-02,14,86400,1,2022-07-01,14,-110,-230,3400,2.03795159620757,-2.57428854594413,-2.89682637607789,26
"3910",48728,2022-07-03,49,86400,1,2022-07-02,49,-100,-210,3300,1.95389306698934,-2.35303816392973,-2.65797125415004,27
"3911",48728,2022-07-04,25,86400,1,2022-07-03,25,-110,-210,3190,1.86142868484928,-2.57428854594413,-2.65797125415004,27
"3912",48728,2022-07-05,6,86400,1,2022-07-04,6,-90,-200,3100,1.78577600855287,-2.13178778191533,-2.53854369318611,27
"3913",48728,2022-07-06,0,86400,1,2022-07-05,0,-60,-150,3040,1.73534089102192,-1.46803663587212,-1.94140588836649,27
"3914",48728,2022-07-08,0,172800,2,2022-07-06,0,-20,-80,3020,1.71852918517828,-0.583035107814519,-1.10541296161903,27
"3915",48728,2022-07-10,0,172800,2,2022-07-08,0,-40,-80,2940,1.65128236180369,-1.02553587184332,-1.10541296161903,27
"3916",48728,2022-07-11,0,86400,1,2022-07-10,0,-30,-50,2890,1.60925309719457,-0.80428548982892,-0.747130278727255,28
"3917",48728,2022-07-12,0,86400,1,2022-07-11,0,-10,-40,2880,1.60084724427275,-0.361784725800118,-0.627702717763331,28
"3918",48728,2022-07-13,0,86400,1,2022-07-12,0,0,-10,2880,1.60084724427275,-0.140534343785718,-0.269420034871559,28
"3919",48728,2022-07-14,0,86400,1,2022-07-13,0,10,10,2890,1.60925309719457,0.0807160382286833,-0.0305649129437112,28
"3920",48728,2022-07-15,0,86400,1,2022-07-14,0,0,10,2890,1.60925309719457,-0.140534343785718,-0.0305649129437112,28
"3921",48728,2022-07-16,0,86400,1,2022-07-15,0,0,0,2890,1.60925309719457,-0.140534343785718,-0.149992473907635,28
"3922",48728,2022-07-17,0,86400,1,2022-07-16,0,30,30,2920,1.63447065596004,0.523216802257485,0.208290208984137,29
"3923",48728,2022-07-18,0,86400,1,2022-07-17,0,60,90,2980,1.68490577349098,1.18696794830069,0.92485557476768,29
"3924",48728,2022-07-19,0,86400,1,2022-07-18,0,50,110,3030,1.7269350381001,0.965717566286287,1.16371069669553,29
"3925",48728,2022-07-23,0,345600,4,2022-07-19,0,20,70,3050,1.74374674394375,0.301966420243084,0.686000452839832,29
"3926",48728,2022-07-24,0,86400,1,2022-07-23,0,50,100,3220,1.88664624361475,0.965717566286287,1.0442831357316,30
"3927",48728,2022-07-25,0,86400,1,2022-07-24,0,60,110,3280,1.93708136114569,1.18696794830069,1.16371069669553,30
"3928",48728,2022-07-26,0,86400,1,2022-07-25,0,50,110,3330,1.97911062575481,0.965717566286287,1.16371069669553,30
"3929",48728,2022-07-27,0,86400,1,2022-07-26,0,50,100,3380,2.02113989036393,0.965717566286287,1.0442831357316,30
"3930",48728,2022-07-28,0,86400,1,2022-07-27,0,40,90,3420,2.05476330205122,0.744467184271886,0.92485557476768,30
"3931",48728,2022-07-29,0,86400,1,2022-07-28,0,10,50,3430,2.06316915497304,0.0807160382286833,0.447145330911985,30
"3932",48728,2022-07-30,0,86400,1,2022-07-29,0,-20,-10,3410,2.0463574491294,-0.583035107814519,-0.269420034871559,30
"3933",48728,2022-07-31,0,86400,1,2022-07-30,0,-40,-60,3370,2.0127340374421,-1.02553587184332,-0.866557839691179,31
"3934",48728,2022-08-01,0,86400,1,2022-07-31,0,-90,-130,3280,1.93708136114569,-2.13178778191533,-1.70255076643865,31
"3935",48728,2022-08-03,0,172800,2,2022-08-01,0,-80,-170,3200,1.8698345377711,-1.91053739990092,-2.18026101029434,31
"3936",48728,2022-08-04,0,86400,1,2022-08-03,0,-110,-220,2980,1.68490577349098,-2.57428854594413,-2.77739881511396,31
"3937",48728,2022-08-05,0,86400,1,2022-08-04,0,-100,-210,2880,1.60084724427275,-2.35303816392973,-2.65797125415004,31
"3938",48728,2022-08-07,0,172800,2,2022-08-05,0,-110,-210,2770,1.50838286213269,-2.57428854594413,-2.65797125415004,31
"3939",48728,2022-08-08,0,86400,1,2022-08-07,0,-50,-150,2620,1.38229506830533,-1.24678625385772,-1.94140588836649,32
"3940",48728,2022-08-09,0,86400,1,2022-08-08,0,-40,-90,2580,1.34867165661804,-1.02553587184332,-1.22484052258295,32
"3941",48728,2022-08-10,0,86400,1,2022-08-09,0,-40,-80,2540,1.31504824493074,-1.02553587184332,-1.10541296161903,32
"3942",48728,2022-08-11,0,86400,1,2022-08-10,0,-50,-90,2490,1.27301898032162,-1.24678625385772,-1.22484052258295,32
"3943",48728,2022-08-14,0,259200,3,2022-08-11,0,-70,-120,2420,1.21417800986886,-1.68928701788652,-1.58312320547472,32
"3944",48728,2022-08-15,0,86400,1,2022-08-14,0,-50,-120,2230,1.05446680435421,-1.24678625385772,-1.58312320547472,33
"3945",48728,2022-09-05,0,1814400,21,2022-08-15,0,-10,-60,2220,1.04606095143239,-0.361784725800118,-0.866557839691179,33
"3946",48728,2022-09-06,0,86400,1,2022-09-05,0,-30,-60,1710,0.61736245241938,-0.80428548982892,-0.866557839691179,36
"3947",48728,2022-09-08,0,172800,2,2022-09-06,0,-20,-50,1690,0.600550746575733,-0.583035107814519,-0.747130278727255,36
"3948",48728,2022-09-14,0,518400,6,2022-09-08,0,10,10,1700,0.608956599497556,0.0807160382286833,-0.0305649129437112,36
"3949",48728,2022-09-15,0,86400,1,2022-09-14,0,-20,-40,1590,0.516492217357496,-0.583035107814519,-0.627702717763331,37
"3950",48728,2022-09-16,0,86400,1,2022-09-15,0,-20,-40,1570,0.499680511513849,-0.583035107814519,-0.627702717763331,37
"3951",48728,2022-09-17,0,86400,1,2022-09-16,0,30,10,1600,0.52489807027932,0.523216802257485,-0.0305649129437112,37
"3952",48728,2022-09-18,0,86400,1,2022-09-17,0,-20,10,1580,0.508086364435673,-0.583035107814519,-0.0305649129437112,38
"3953",48728,2022-09-19,0,86400,1,2022-09-18,0,-30,-50,1550,0.482868805670202,-0.80428548982892,-0.747130278727255,38
"3954",48728,2022-09-20,0,86400,1,2022-09-19,0,-10,-40,1540,0.474462952748378,-0.361784725800118,-0.627702717763331,38
"3955",48728,2022-09-21,0,86400,1,2022-09-20,0,-20,-30,1520,0.457651246904731,-0.583035107814519,-0.508275156799407,38
"3956",48728,2022-09-22,0,86400,1,2022-09-21,0,-20,-40,1500,0.440839541061084,-0.583035107814519,-0.627702717763331,38
"3957",48728,2022-09-23,0,86400,1,2022-09-22,0,-20,-40,1480,0.424027835217436,-0.583035107814519,-0.627702717763331,38
"3958",48728,2022-09-24,0,86400,1,2022-09-23,0,-40,-60,1440,0.390404423530142,-1.02553587184332,-0.866557839691179,38
"3959",48728,2022-09-25,0,86400,1,2022-09-24,0,-40,-80,1400,0.356781011842847,-1.02553587184332,-1.10541296161903,39
"3960",48728,2022-09-26,0,86400,1,2022-09-25,0,-20,-60,1380,0.3399693059992,-0.583035107814519,-0.866557839691179,39
"3961",48728,2022-09-27,0,86400,1,2022-09-26,0,-30,-50,1350,0.314751747233729,-0.80428548982892,-0.747130278727255,39
"3962",48728,2022-09-28,0,86400,1,2022-09-27,0,-30,-60,1320,0.289534188468258,-0.80428548982892,-0.866557839691179,39
"3963",48728,2022-09-29,0,86400,1,2022-09-28,0,-10,-40,1310,0.281128335546435,-0.361784725800118,-0.627702717763331,39
"3964",48728,2022-09-30,0,86400,1,2022-09-29,0,-40,-50,1270,0.24750492385914,-1.02553587184332,-0.747130278727255,39
"3965",48728,2022-10-01,0,86400,1,2022-09-30,0,-50,-90,1220,0.205475659250022,-1.24678625385772,-1.22484052258295,39
"3966",48728,2022-10-02,0,86400,1,2022-10-01,0,-30,-80,1190,0.180258100484551,-0.80428548982892,-1.10541296161903,40
"3967",48728,2022-10-03,0,86400,1,2022-10-02,0,-40,-70,1150,0.146634688797257,-1.02553587184332,-0.985985400655103,40
"3968",48728,2022-10-04,0,86400,1,2022-10-03,0,-20,-60,1130,0.129822982953609,-0.583035107814519,-0.866557839691179,40
"3969",48728,2022-10-05,0,86400,1,2022-10-04,0,10,-10,1140,0.138228835875433,0.0807160382286833,-0.269420034871559,40
"3970",48728,2022-10-07,0,172800,2,2022-10-05,0,-10,0,1130,0.129822982953609,-0.361784725800118,-0.149992473907635,40
"3971",48729,2021-06-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3972",48730,2021-06-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3973",48730,2021-06-09,0,86400,1,2021-06-08,0,5,19,175,-0.672935971080548,-0.0299091527785171,0.0769198919238203,23
"3974",48730,2021-06-19,0,864000,10,2021-06-09,0,-5,0,170,-0.67713889754146,-0.251159534792918,-0.149992473907635,23
"3975",48730,2021-09-28,0,8726400,101,2021-06-19,0,-6,-10,110,-0.727574015072401,-0.273284572994358,-0.269420034871559,25
"3976",48730,2021-09-29,0,86400,1,2021-09-28,0,-1.10000000000001,-5.10000000000001,81.3,-0.751698812958035,-0.164871885807302,-0.210900529999237,39
"3977",48730,2021-11-11,0,3715200,43,2021-09-29,0,-0.5,-1.60000000000001,80.8,-0.752119105604126,-0.151596862886438,-0.169100883661863,39
"3978",48730,2021-11-12,0,86400,1,2021-11-11,0,28,34,289,-0.577109247771758,0.478966725854605,0.256061233369706,45
"3979",48730,2022-01-08,0,4924800,57,2021-11-12,0,55,83,344,-0.530877056701728,1.07634275729349,0.841256282092934,46
"3980",48730,2022-05-22,0,11577600,134,2022-01-08,0,1,3,106,-0.730936356241131,-0.118409305584277,-0.114164205618458,2
"3981",48730,2022-05-23,56,86400,1,2022-05-22,56,60,120,2180,1.01243753974509,1.18696794830069,1.28313825765945,21
"3982",48730,2022-06-05,74,1123200,13,2022-05-23,5,50,110,2230,1.05446680435421,0.965717566286287,1.16371069669553,21
"3983",48730,2022-06-06,90,86400,1,2022-06-05,90,60,140,2980,1.68490577349098,1.18696794830069,1.5219933795873,23
"3984",48730,2022-06-07,54,86400,1,2022-06-06,54,70,130,3050,1.74374674394375,1.40821833031509,1.40256581862338,23
"3985",48730,2022-06-08,155,86400,1,2022-06-07,155,80,150,3130,1.81099356731834,1.62946871232949,1.64142094055122,23
"3986",48730,2022-06-10,28,172800,2,2022-06-08,14,110,190,3240,1.9034579494584,2.29321985837269,2.11913118440692,23
"3987",48730,2022-06-11,38,86400,1,2022-06-10,38,150,270,3510,2.13041597834763,3.1782213864303,3.07455167211831,23
"3988",48730,2022-06-12,25,86400,1,2022-06-11,25,150,300,3660,2.25650377217499,3.1782213864303,3.43283435501008,24
"3989",48730,2022-06-17,32,432000,5,2022-06-12,6,150,300,3810,2.38259156600234,3.1782213864303,3.43283435501008,24
"3990",48730,2022-06-19,12,172800,2,2022-06-17,6,70,170,4370,2.85331932962447,1.40821833031509,1.88027606247907,24
"3991",48730,2022-08-13,26,4752000,55,2022-06-19,0,-20,20,4390,2.87013103546811,-0.583035107814519,0.0888626480202127,25
"3992",48730,2022-08-15,14,172800,2,2022-08-13,7,-70,-140,2280,1.09649606896333,-1.68928701788652,-1.82197832740257,33
"3993",48730,2022-08-18,55,259200,3,2022-08-15,18,-10,-60,2220,1.04606095143239,-0.361784725800118,-0.866557839691179,33
"3994",48730,2022-08-19,25,86400,1,2022-08-18,25,-30,-50,2150,0.98721998097962,-0.80428548982892,-0.747130278727255,33
"3995",48731,2021-06-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3996",48731,2021-07-21,4,3801600,44,2021-06-07,0,14,-29,170,-0.67713889754146,0.169216191034444,-0.496332400703015,23
"3997",48731,2021-07-22,0,86400,1,2021-07-21,0,-7.59999999999999,-16.1,90.9,-0.743629194153084,-0.308684634116662,-0.342270847059553,29
"3998",48731,2021-07-23,0,86400,1,2021-07-22,0,-6.90000000000001,-14.5,84,-0.749429232669143,-0.293197107375654,-0.323162437305325,29
"3999",48731,2021-07-25,0,172800,2,2021-07-23,0,-6.2,-13.1,77.8,-0.754640861480673,-0.277709580634646,-0.306442578770376,30
"4000",48731,2021-08-04,0,864000,10,2021-07-25,0,-4.7,-7.3,70.5,-0.760777134113605,-0.244522023332486,-0.2371745934113,30
"4001",48731,2021-08-07,0,259200,3,2021-08-04,0,3.39999999999999,7.2,67.8,-0.763046714402497,-0.0653092139008214,-0.06400463001361,31
"4002",48731,2021-08-10,0,259200,3,2021-08-07,0,-3.5,-2.09999999999999,68,-0.762878597344061,-0.217971977490758,-0.175072261710059,32
"4003",48731,2021-08-11,0,86400,1,2021-08-10,0,-5.9,-10.4,52.9,-0.775571435256014,-0.271072069174214,-0.274197137310116,32
"4004",48731,2021-11-02,0,7171200,83,2021-08-11,0,-2.1,-8,50.8,-0.777336664369597,-0.186996924008742,-0.245534522678774,32
"4005",48731,2021-11-12,6,864000,10,2021-11-02,0,-2,-3,219,-0.635950218224524,-0.184784420188598,-0.185820742196812,44
"4006",48731,2021-11-13,0,86400,1,2021-11-12,0,55,83,344,-0.530877056701728,1.07634275729349,0.841256282092934,46
"4007",48731,2021-11-25,0,1036800,12,2021-11-13,0,7,62,351,-0.524992959656452,0.0143409236243631,0.590458404068693,46
"4008",48731,2021-11-28,0,259200,3,2021-11-25,0,2,7,401,-0.482963695047334,-0.0962842673828374,-0.0663931812328884,47
"4009",48731,2021-12-05,0,604800,7,2021-11-28,0,-30,-26,362,-0.515746521442446,-0.80428548982892,-0.460504132413838,48
"4010",48731,2021-12-06,0,86400,1,2021-12-05,0,-13,-24,337,-0.536761153747005,-0.428159840404439,-0.436618620221053,49
"4011",48731,2021-12-09,0,259200,3,2021-12-06,0,3,-10,340,-0.534239397870458,-0.0741592291813973,-0.269420034871559,49
"4012",48731,2021-12-10,0,86400,1,2021-12-09,0,43,143,380,-0.500615986183163,0.810842298876206,1.55782164787648,49
"4013",48731,2021-12-11,0,86400,1,2021-12-10,0,-112,-69,268,-0.594761538907588,-2.61853862234701,-0.97404264455871,50
"4014",48731,2021-12-12,0,86400,1,2021-12-11,0,-52,-164,216,-0.638471974101071,-1.2910363302606,-2.10860447371599,50
"4015",48731,2021-12-13,0,86400,1,2021-12-12,0,141,89,357,-0.519949447903358,2.97909604261733,0.912912818671288,50
"4016",48731,2021-12-14,0,86400,1,2021-12-13,0,56,197,413,-0.472876671541145,1.09846779549493,2.20273047708167,50
"4017",48731,2021-12-15,0,86400,1,2021-12-14,0,0,56,413,-0.472876671541145,-0.140534343785718,0.518801867490339,50
"4018",48731,2021-12-16,0,86400,1,2021-12-15,0,-16,-16,397,-0.486326036216063,-0.494534955008759,-0.341076571449914,50
"4019",48731,2021-12-17,0,86400,1,2021-12-16,0,-181,-197,216,-0.638471974101071,-4.14516625824637,-2.50271542489694,50
"4020",48731,2021-12-18,0,86400,1,2021-12-17,0,37,-144,253,-0.607370318290323,0.678092069667566,-1.86974935178814,51
"4021",48731,2021-12-19,0,86400,1,2021-12-18,0,-1,36,252,-0.608210903582506,-0.162659381987158,0.279946745562491,51
"4022",48731,2021-12-20,0,86400,1,2021-12-19,0,-72,-73,180,-0.668733044619636,-1.7335370942894,-1.02181366894428,51
"4023",48731,2021-12-21,0,86400,1,2021-12-20,0,34,-38,214,-0.640153144685435,0.611716955063245,-0.603817205570546,51
"4024",48731,2021-12-22,0,86400,1,2021-12-21,0,4,38,218,-0.636790803516706,-0.0520341909799572,0.303832257755276,51
"4025",48731,2021-12-23,0,86400,1,2021-12-22,0,12,16,230,-0.626703780010518,0.124966114631563,0.0410916236346431,51
"4026",48731,2021-12-24,0,86400,1,2021-12-23,0,-1,11,229,-0.6275443653027,-0.162659381987158,-0.0186221568473188,51
"4027",48731,2021-12-25,0,86400,1,2021-12-24,0,-8,-9,221,-0.634269047640159,-0.317534649397238,-0.257477278775167,52
"4028",48731,2021-12-26,0,86400,1,2021-12-25,0,-21,-29,200,-0.651921338775989,-0.605160146015959,-0.496332400703015,52
"4029",48731,2021-12-27,0,86400,1,2021-12-26,0,-13,-34,187,-0.662848947574359,-0.428159840404439,-0.556046181184977,52
"4030",48731,2021-12-28,0,86400,1,2021-12-27,0,-10,-23,177,-0.671254800496183,-0.361784725800118,-0.42467586412466,52
"4031",48731,2021-12-29,0,86400,1,2021-12-28,0,0,-10,177,-0.671254800496183,-0.140534343785718,-0.269420034871559,52
"4032",48731,2021-12-30,0,86400,1,2021-12-29,0,-16,-16,161,-0.684704165171101,-0.494534955008759,-0.341076571449914,52
"4033",48731,2021-12-31,0,86400,1,2021-12-30,0,4,-12,165,-0.681341824002371,-0.0520341909799572,-0.293305547064344,52
"4034",48731,2022-01-01,0,86400,1,2021-12-31,0,-8,-4,157,-0.68806650633983,-0.317534649397238,-0.197763498293205,53
"4035",48731,2022-01-02,0,86400,1,2022-01-01,0,-33,-41,124,-0.715805820981848,-0.87066060443324,-0.639645473859723,1
"4036",48731,2022-01-03,0,86400,1,2022-01-02,0,8,-25,132,-0.709081138644389,0.0364659618258032,-0.448561376317445,1
"4037",48731,2022-01-04,0,86400,1,2022-01-03,0,2,10,134,-0.707399968060025,-0.0962842673828374,-0.0305649129437112,1
"4038",48731,2022-01-05,0,86400,1,2022-01-04,0,-7,-5,127,-0.713284065105301,-0.295409611195798,-0.209706254389597,1
"4039",48731,2022-01-06,0,86400,1,2022-01-05,0,-16,-23,111,-0.726733429780219,-0.494534955008759,-0.42467586412466,1
"4040",48731,2022-01-07,0,86400,1,2022-01-06,0,-8,-24,103,-0.733458112117678,-0.317534649397238,-0.436618620221053,1
"4041",48731,2022-01-08,0,86400,1,2022-01-07,0,2,-6,105,-0.731776941533313,-0.0962842673828374,-0.22164901048599,1
"4042",48731,2022-01-09,0,86400,1,2022-01-08,0,1,3,106,-0.730936356241131,-0.118409305584277,-0.114164205618458,2
"4043",48731,2022-01-10,0,86400,1,2022-01-09,0,-1,0,105,-0.731776941533313,-0.162659381987158,-0.149992473907635,2
"4044",48731,2022-01-11,0,86400,1,2022-01-10,0,0,-1,105,-0.731776941533313,-0.140534343785718,-0.161935230004028,2
"4045",48731,2022-01-12,0,86400,1,2022-01-11,0,0,0,105,-0.731776941533313,-0.140534343785718,-0.149992473907635,2
"4046",48731,2022-01-13,0,86400,1,2022-01-12,0,1,1,106,-0.730936356241131,-0.118409305584277,-0.138049717811243,2
"4047",48731,2022-01-14,0,86400,1,2022-01-13,0,1,2,107,-0.730095770948948,-0.118409305584277,-0.12610696171485,2
"4048",48731,2022-01-15,0,86400,1,2022-01-14,0,3,4,110,-0.727574015072401,-0.0741592291813973,-0.102221449522066,2
"4049",48731,2022-01-16,0,86400,1,2022-01-15,0,1,4,111,-0.726733429780219,-0.118409305584277,-0.102221449522066,3
"4050",48731,2022-01-17,0,86400,1,2022-01-16,0,0,1,111,-0.726733429780219,-0.140534343785718,-0.138049717811243,3
"4051",48731,2022-01-18,0,86400,1,2022-01-17,0,1,1,112,-0.725892844488037,-0.118409305584277,-0.138049717811243,3
"4052",48731,2022-01-19,0,86400,1,2022-01-18,0,0,1,112,-0.725892844488037,-0.140534343785718,-0.138049717811243,3
"4053",48731,2022-01-20,0,86400,1,2022-01-19,0,0,0,112,-0.725892844488037,-0.140534343785718,-0.149992473907635,3
"4054",48731,2022-01-21,0,86400,1,2022-01-20,0,-2,-2,110,-0.727574015072401,-0.184784420188598,-0.17387798610042,3
"4055",48731,2022-01-22,0,86400,1,2022-01-21,0,-1,-3,109,-0.728414600364584,-0.162659381987158,-0.185820742196812,3
"4056",48731,2022-01-23,0,86400,1,2022-01-22,0,-2,-3,107,-0.730095770948948,-0.184784420188598,-0.185820742196812,4
"4057",48731,2022-01-24,0,86400,1,2022-01-23,0,-1,-3,106,-0.730936356241131,-0.162659381987158,-0.185820742196812,4
"4058",48731,2022-01-25,0,86400,1,2022-01-24,0,-2,-3,104,-0.732617526825496,-0.184784420188598,-0.185820742196812,4
"4059",48731,2022-01-26,0,86400,1,2022-01-25,0,-2,-4,102,-0.73429869740986,-0.184784420188598,-0.197763498293205,4
