"","date","transmitter_id","rkm","station_name","start_rkm","distance"
"3436",2022-06-13,48460,224.7,14,238.9,-14.2
"3437",2022-06-13,48458,232,15,238.2,-6.19999999999999
"3438",2022-06-13,48460,232,15,238.9,-6.90000000000001
"3439",2022-06-14,48474,1.4,1,1.4,0
"3440",2022-06-14,48476,1.4,1,1.4,0
"3441",2022-06-14,48487,79.3,4,46.3,33
"3442",2022-06-14,48491,105,6,242.5,-137.5
"3443",2022-06-14,48725,105,6,238.9,-133.9
"3444",2022-06-14,48733,105,6,242.5,-137.5
"3445",2022-06-14,48491,117,7,242.5,-125.5
"3446",2022-06-14,48725,117,7,238.9,-121.9
"3447",2022-06-14,48727,117,7,238.9,-121.9
"3448",2022-06-14,48733,117,7,242.5,-125.5
"3449",2022-06-14,48464,143,9,46.3,96.7
"3450",2022-06-14,48466,143,9,237,-94
"3451",2022-06-14,48468,143,9,46.3,96.7
"3452",2022-06-14,48725,143,9,238.9,-95.9
"3453",2022-06-14,48727,143,9,238.9,-95.9
"3454",2022-06-14,48464,157.5,10,46.3,111.2
"3455",2022-06-14,48457,224.7,14,238.9,-14.2
"3456",2022-06-14,48457,232,15,238.9,-6.90000000000001
"3457",2022-06-14,48457,238.2,16,238.9,-0.700000000000017
"3458",2022-06-14,48458,238.2,16,238.2,0
"3459",2022-06-14,48460,238.2,16,238.9,-0.700000000000017
"3460",2022-06-14,48469,356.4,20,238.2,118.2
"3461",2022-06-15,48474,1.4,1,1.4,0
"3462",2022-06-15,48476,1.4,1,1.4,0
"3463",2022-06-15,48491,143,9,242.5,-99.5
"3464",2022-06-15,48733,143,9,242.5,-99.5
"3465",2022-06-15,48464,157.5,10,46.3,111.2
"3466",2022-06-15,48725,157.5,10,238.9,-81.4
"3467",2022-06-15,48727,157.5,10,238.9,-81.4
"3468",2022-06-15,48460,238.2,16,238.9,-0.700000000000017
"3469",2022-06-15,48469,302.5,19,238.2,64.3
"3470",2022-06-16,48474,1.4,1,1.4,0
"3471",2022-06-16,48476,1.4,1,1.4,0
"3472",2022-06-16,48466,143,9,237,-94
"3473",2022-06-16,48491,157.5,10,242.5,-85
"3474",2022-06-16,48733,157.5,10,242.5,-85
"3475",2022-06-16,48725,206.7,12,238.9,-32.2
"3476",2022-06-16,48727,206.7,12,238.9,-32.2
"3477",2022-06-16,48725,213,13,238.9,-25.9
"3478",2022-06-16,48727,213,13,238.9,-25.9
"3479",2022-06-16,48727,224.7,14,238.9,-14.2
"3480",2022-06-16,48727,232,15,238.9,-6.90000000000001
"3481",2022-06-16,48460,238.2,16,238.9,-0.700000000000017
"3482",2022-06-16,48469,238.2,16,238.2,0
"3483",2022-06-16,48469,277.8,17,238.2,39.6
"3484",2022-06-16,48469,295.8,18,238.2,57.6
"3485",2022-06-16,48469,302.5,19,238.2,64.3
"3486",2022-06-17,48474,1.4,1,1.4,0
"3487",2022-06-17,48476,1.4,1,1.4,0
"3488",2022-06-17,48730,89,5,238.9,-149.9
"3489",2022-06-17,48730,105,6,238.9,-133.9
"3490",2022-06-17,48466,143,9,237,-94
"3491",2022-06-17,48491,206.7,12,242.5,-35.8
"3492",2022-06-17,48733,206.7,12,242.5,-35.8
"3493",2022-06-17,48491,213,13,242.5,-29.5
"3494",2022-06-17,48733,213,13,242.5,-29.5
"3495",2022-06-17,48725,224.7,14,238.9,-14.2
"3496",2022-06-17,48733,224.7,14,242.5,-17.8
"3497",2022-06-17,48725,232,15,238.9,-6.90000000000001
"3498",2022-06-17,48733,232,15,242.5,-10.5
"3499",2022-06-17,48460,238.2,16,238.9,-0.700000000000017
"3500",2022-06-17,48469,238.2,16,238.2,0
"3501",2022-06-17,48725,238.2,16,238.9,-0.700000000000017
"3502",2022-06-17,48727,238.2,16,238.9,-0.700000000000017
"3503",2022-06-17,48733,238.2,16,242.5,-4.30000000000001
"3504",2022-06-17,48453,356.4,20,242.5,113.9
"3505",2022-06-18,48474,1.4,1,1.4,0
"3506",2022-06-18,48476,1.4,1,1.4,0
"3507",2022-06-18,48462,143,9,46.3,96.7
"3508",2022-06-18,48466,143,9,237,-94
"3509",2022-06-18,48468,143,9,46.3,96.7
"3510",2022-06-18,48462,157.5,10,46.3,111.2
"3511",2022-06-18,48491,224.7,14,242.5,-17.8
"3512",2022-06-18,48491,232,15,242.5,-10.5
"3513",2022-06-18,48491,238.2,16,242.5,-4.30000000000001
"3514",2022-06-19,48476,1.4,1,1.4,0
"3515",2022-06-19,48462,79.3,4,46.3,33
"3516",2022-06-19,48462,89,5,46.3,42.7
"3517",2022-06-19,48466,89,5,237,-148
"3518",2022-06-19,48462,105,6,46.3,58.7
"3519",2022-06-19,48466,105,6,237,-132
"3520",2022-06-19,48462,117,7,46.3,70.7
"3521",2022-06-19,48466,117,7,237,-120
"3522",2022-06-19,48730,117,7,238.9,-121.9
"3523",2022-06-19,48478,206.7,12,46.3,160.4
"3524",2022-06-19,48478,213,13,46.3,166.7
"3525",2022-06-19,48469,238.2,16,238.2,0
"3526",2022-06-19,48491,277.8,17,242.5,35.3
"3527",2022-06-19,48453,295.8,18,242.5,53.3
"3528",2022-06-19,48453,302.5,19,242.5,60
"3529",2022-06-20,48466,1.4,1,237,-235.6
"3530",2022-06-20,48476,1.4,1,1.4,0
"3531",2022-06-20,48466,9,2,237,-228
"3532",2022-06-20,48462,40.4,3,46.3,-5.9
"3533",2022-06-20,48466,40.4,3,237,-196.6
"3534",2022-06-20,48466,79.3,4,237,-157.7
"3535",2022-06-20,48487,79.3,4,46.3,33
"3536",2022-06-20,48468,143,9,46.3,96.7
"3537",2022-06-20,48453,224.7,14,242.5,-17.8
"3538",2022-06-20,48453,232,15,242.5,-10.5
"3539",2022-06-20,48453,238.2,16,242.5,-4.30000000000001
"3540",2022-06-20,48457,238.2,16,238.9,-0.700000000000017
"3541",2022-06-20,48460,238.2,16,238.9,-0.700000000000017
"3542",2022-06-20,48469,238.2,16,238.2,0
"3543",2022-06-20,48725,238.2,16,238.9,-0.700000000000017
"3544",2022-06-20,48453,277.8,17,242.5,35.3
"3545",2022-06-20,48491,295.8,18,242.5,53.3
"3546",2022-06-20,48491,302.5,19,242.5,60
"3547",2022-06-20,48462,11.6,303,46.3,-34.7
"3548",2022-06-20,48466,11.6,303,237,-225.4
"3549",2022-06-21,48476,1.4,1,1.4,0
"3550",2022-06-21,48487,79.3,4,46.3,33
"3551",2022-06-21,48468,117,7,46.3,70.7
"3552",2022-06-21,48453,206.7,12,242.5,-35.8
"3553",2022-06-21,48453,213,13,242.5,-29.5
"3554",2022-06-21,48457,238.2,16,238.9,-0.700000000000017
"3555",2022-06-21,48460,238.2,16,238.9,-0.700000000000017
"3556",2022-06-21,48469,238.2,16,238.2,0
"3557",2022-06-21,48725,238.2,16,238.9,-0.700000000000017
"3558",2022-06-22,48476,1.4,1,1.4,0
"3559",2022-06-22,48462,40.4,3,46.3,-5.9
"3560",2022-06-22,48468,89,5,46.3,42.7
"3561",2022-06-22,48468,105,6,46.3,58.7
"3562",2022-06-22,48478,157.5,10,46.3,111.2
"3563",2022-06-22,48460,238.2,16,238.9,-0.700000000000017
"3564",2022-06-22,48469,238.2,16,238.2,0
"3565",2022-06-22,48725,238.2,16,238.9,-0.700000000000017
"3566",2022-06-23,48476,1.4,1,1.4,0
"3567",2022-06-23,48462,40.4,3,46.3,-5.9
"3568",2022-06-23,48468,79.3,4,46.3,33
"3569",2022-06-23,48457,238.2,16,238.9,-0.700000000000017
"3570",2022-06-23,48460,238.2,16,238.9,-0.700000000000017
"3571",2022-06-23,48469,238.2,16,238.2,0
"3572",2022-06-23,48725,238.2,16,238.9,-0.700000000000017
"3573",2022-06-24,48476,1.4,1,1.4,0
"3574",2022-06-24,48462,79.3,4,46.3,33
"3575",2022-06-24,48478,143,9,46.3,96.7
"3576",2022-06-24,48460,238.2,16,238.9,-0.700000000000017
"3577",2022-06-24,48469,238.2,16,238.2,0
"3578",2022-06-25,48476,1.4,1,1.4,0
"3579",2022-06-25,48484,1.4,1,1.4,0
"3580",2022-06-25,48728,1.4,1,238.9,-237.5
"3581",2022-06-25,48462,89,5,46.3,42.7
"3582",2022-06-25,48478,117,7,46.3,70.7
"3583",2022-06-25,48469,238.2,16,238.2,0
"3584",2022-06-26,48476,1.4,1,1.4,0
"3585",2022-06-26,48484,1.4,1,1.4,0
"3586",2022-06-26,48728,9,2,238.9,-229.9
"3587",2022-06-26,48462,89,5,46.3,42.7
"3588",2022-06-26,48469,238.2,16,238.2,0
"3589",2022-06-27,48476,1.4,1,1.4,0
"3590",2022-06-27,48484,1.4,1,1.4,0
"3591",2022-06-27,48728,9,2,238.9,-229.9
"3592",2022-06-27,48462,89,5,46.3,42.7
"3593",2022-06-27,48460,238.2,16,238.9,-0.700000000000017
"3594",2022-06-27,48469,238.2,16,238.2,0
"3595",2022-06-27,48728,11.6,303,238.9,-227.3
"3596",2022-06-28,48476,1.4,1,1.4,0
"3597",2022-06-28,48728,40.4,3,238.9,-198.5
"3598",2022-06-28,48487,79.3,4,46.3,33
"3599",2022-06-28,48728,79.3,4,238.9,-159.6
"3600",2022-06-28,48462,89,5,46.3,42.7
"3601",2022-06-28,48460,238.2,16,238.9,-0.700000000000017
"3602",2022-06-28,48469,238.2,16,238.2,0
"3603",2022-06-28,48725,238.2,16,238.9,-0.700000000000017
"3604",2022-06-29,48476,1.4,1,1.4,0
"3605",2022-06-29,48487,79.3,4,46.3,33
"3606",2022-06-29,48462,89,5,46.3,42.7
"3607",2022-06-29,48728,89,5,238.9,-149.9
"3608",2022-06-29,48460,238.2,16,238.9,-0.700000000000017
"3609",2022-06-29,48469,238.2,16,238.2,0
"3610",2022-06-30,48476,1.4,1,1.4,0
"3611",2022-06-30,48484,1.4,1,1.4,0
"3612",2022-06-30,48462,89,5,46.3,42.7
"3613",2022-06-30,48728,105,6,238.9,-133.9
"3614",2022-06-30,48728,117,7,238.9,-121.9
"3615",2022-06-30,48457,238.2,16,238.9,-0.700000000000017
"3616",2022-06-30,48469,238.2,16,238.2,0
"3617",2022-06-30,48491,295.8,18,242.5,53.3
"3618",2022-06-30,48491,302.5,19,242.5,60
"3619",2022-07-01,48476,1.4,1,1.4,0
"3620",2022-07-01,48487,79.3,4,46.3,33
"3621",2022-07-01,48728,143,9,238.9,-95.9
"3622",2022-07-01,48457,238.2,16,238.9,-0.700000000000017
"3623",2022-07-01,48469,238.2,16,238.2,0
"3624",2022-07-02,48476,1.4,1,1.4,0
"3625",2022-07-02,48462,89,5,46.3,42.7
"3626",2022-07-02,48728,157.5,10,238.9,-81.4
"3627",2022-07-02,48491,277.8,17,242.5,35.3
"3628",2022-07-03,48476,1.4,1,1.4,0
"3629",2022-07-03,48468,79.3,4,46.3,33
"3630",2022-07-03,48487,79.3,4,46.3,33
"3631",2022-07-03,48462,89,5,46.3,42.7
"3632",2022-07-03,48478,89,5,46.3,42.7
"3633",2022-07-03,48478,105,6,46.3,58.7
"3634",2022-07-03,48728,206.7,12,238.9,-32.2
"3635",2022-07-03,48469,238.2,16,238.2,0
"3636",2022-07-03,48725,238.2,16,238.9,-0.700000000000017
"3637",2022-07-04,48476,1.4,1,1.4,0
"3638",2022-07-04,48468,79.3,4,46.3,33
"3639",2022-07-04,48462,89,5,46.3,42.7
"3640",2022-07-04,48728,213,13,238.9,-25.9
"3641",2022-07-04,48728,224.7,14,238.9,-14.2
"3642",2022-07-04,48728,232,15,238.9,-6.90000000000001
"3643",2022-07-04,48457,238.2,16,238.9,-0.700000000000017
"3644",2022-07-04,48460,238.2,16,238.9,-0.700000000000017
"3645",2022-07-04,48469,238.2,16,238.2,0
"3646",2022-07-04,48725,238.2,16,238.9,-0.700000000000017
"3647",2022-07-05,48476,1.4,1,1.4,0
"3648",2022-07-05,48468,79.3,4,46.3,33
"3649",2022-07-05,48462,89,5,46.3,42.7
"3650",2022-07-05,48460,238.2,16,238.9,-0.700000000000017
"3651",2022-07-05,48469,238.2,16,238.2,0
"3652",2022-07-05,48725,238.2,16,238.9,-0.700000000000017
"3653",2022-07-05,48727,238.2,16,238.9,-0.700000000000017
"3654",2022-07-05,48728,238.2,16,238.9,-0.700000000000017
"3655",2022-07-06,48476,1.4,1,1.4,0
"3656",2022-07-06,48484,1.4,1,1.4,0
"3657",2022-07-06,48468,79.3,4,46.3,33
"3658",2022-07-06,48462,89,5,46.3,42.7
"3659",2022-07-06,48469,238.2,16,238.2,0
"3660",2022-07-06,48728,238.2,16,238.9,-0.700000000000017
"3661",2022-07-07,48476,1.4,1,1.4,0
"3662",2022-07-07,48468,79.3,4,46.3,33
"3663",2022-07-07,48462,89,5,46.3,42.7
"3664",2022-07-07,48478,89,5,46.3,42.7
"3665",2022-07-07,48457,238.2,16,238.9,-0.700000000000017
"3666",2022-07-07,48461,238.2,16,238.2,0
"3667",2022-07-07,48469,238.2,16,238.2,0
"3668",2022-07-08,48476,1.4,1,1.4,0
"3669",2022-07-08,48468,79.3,4,46.3,33
"3670",2022-07-08,48487,79.3,4,46.3,33
"3671",2022-07-08,48462,89,5,46.3,42.7
"3672",2022-07-08,48457,238.2,16,238.9,-0.700000000000017
"3673",2022-07-08,48461,238.2,16,238.2,0
"3674",2022-07-08,48469,238.2,16,238.2,0
"3675",2022-07-08,48728,238.2,16,238.9,-0.700000000000017
"3676",2022-07-09,48476,1.4,1,1.4,0
"3677",2022-07-09,48468,79.3,4,46.3,33
"3678",2022-07-09,48487,79.3,4,46.3,33
"3679",2022-07-09,48462,89,5,46.3,42.7
"3680",2022-07-09,48457,238.2,16,238.9,-0.700000000000017
"3681",2022-07-09,48461,238.2,16,238.2,0
"3682",2022-07-09,48469,238.2,16,238.2,0
"3683",2022-07-09,48725,238.2,16,238.9,-0.700000000000017
"3684",2022-07-10,48476,1.4,1,1.4,0
"3685",2022-07-10,48484,1.4,1,1.4,0
"3686",2022-07-10,48468,79.3,4,46.3,33
"3687",2022-07-10,48487,79.3,4,46.3,33
"3688",2022-07-10,48462,89,5,46.3,42.7
"3689",2022-07-10,48458,238.2,16,238.2,0
"3690",2022-07-10,48460,238.2,16,238.9,-0.700000000000017
"3691",2022-07-10,48461,238.2,16,238.2,0
"3692",2022-07-10,48469,238.2,16,238.2,0
"3693",2022-07-10,48725,238.2,16,238.9,-0.700000000000017
"3694",2022-07-10,48728,238.2,16,238.9,-0.700000000000017
"3695",2022-07-10,48491,277.8,17,242.5,35.3
"3696",2022-07-11,48476,1.4,1,1.4,0
"3697",2022-07-11,48484,1.4,1,1.4,0
"3698",2022-07-11,48468,79.3,4,46.3,33
"3699",2022-07-11,48487,79.3,4,46.3,33
"3700",2022-07-11,48462,89,5,46.3,42.7
"3701",2022-07-11,48457,238.2,16,238.9,-0.700000000000017
"3702",2022-07-11,48458,238.2,16,238.2,0
"3703",2022-07-11,48461,238.2,16,238.2,0
"3704",2022-07-11,48469,238.2,16,238.2,0
"3705",2022-07-11,48728,238.2,16,238.9,-0.700000000000017
"3706",2022-07-11,48733,238.2,16,242.5,-4.30000000000001
"3707",2022-07-12,48476,1.4,1,1.4,0
"3708",2022-07-12,48484,1.4,1,1.4,0
"3709",2022-07-12,48468,79.3,4,46.3,33
"3710",2022-07-12,48487,79.3,4,46.3,33
"3711",2022-07-12,48462,89,5,46.3,42.7
"3712",2022-07-12,48457,238.2,16,238.9,-0.700000000000017
"3713",2022-07-12,48461,238.2,16,238.2,0
"3714",2022-07-12,48469,238.2,16,238.2,0
"3715",2022-07-12,48725,238.2,16,238.9,-0.700000000000017
"3716",2022-07-12,48728,238.2,16,238.9,-0.700000000000017
"3717",2022-07-12,48733,238.2,16,242.5,-4.30000000000001
"3718",2022-07-13,48476,1.4,1,1.4,0
"3719",2022-07-13,48484,1.4,1,1.4,0
"3720",2022-07-13,48468,79.3,4,46.3,33
"3721",2022-07-13,48487,79.3,4,46.3,33
"3722",2022-07-13,48462,89,5,46.3,42.7
"3723",2022-07-13,48458,238.2,16,238.2,0
"3724",2022-07-13,48461,238.2,16,238.2,0
"3725",2022-07-13,48469,238.2,16,238.2,0
"3726",2022-07-13,48725,238.2,16,238.9,-0.700000000000017
"3727",2022-07-13,48728,238.2,16,238.9,-0.700000000000017
"3728",2022-07-14,48476,1.4,1,1.4,0
"3729",2022-07-14,48468,79.3,4,46.3,33
"3730",2022-07-14,48487,79.3,4,46.3,33
"3731",2022-07-14,48462,89,5,46.3,42.7
"3732",2022-07-14,48458,238.2,16,238.2,0
"3733",2022-07-14,48461,238.2,16,238.2,0
"3734",2022-07-14,48469,238.2,16,238.2,0
"3735",2022-07-14,48725,238.2,16,238.9,-0.700000000000017
"3736",2022-07-14,48728,238.2,16,238.9,-0.700000000000017
"3737",2022-07-14,48491,295.8,18,242.5,53.3
"3738",2022-07-14,48491,302.5,19,242.5,60
"3739",2022-07-15,48476,1.4,1,1.4,0
"3740",2022-07-15,48484,1.4,1,1.4,0
"3741",2022-07-15,48468,79.3,4,46.3,33
"3742",2022-07-15,48487,79.3,4,46.3,33
"3743",2022-07-15,48462,89,5,46.3,42.7
"3744",2022-07-15,48458,238.2,16,238.2,0
"3745",2022-07-15,48460,238.2,16,238.9,-0.700000000000017
"3746",2022-07-15,48461,238.2,16,238.2,0
"3747",2022-07-15,48469,238.2,16,238.2,0
"3748",2022-07-15,48725,238.2,16,238.9,-0.700000000000017
"3749",2022-07-15,48728,238.2,16,238.9,-0.700000000000017
"3750",2022-07-16,48476,1.4,1,1.4,0
"3751",2022-07-16,48468,79.3,4,46.3,33
"3752",2022-07-16,48487,79.3,4,46.3,33
"3753",2022-07-16,48462,89,5,46.3,42.7
"3754",2022-07-16,48458,238.2,16,238.2,0
"3755",2022-07-16,48460,238.2,16,238.9,-0.700000000000017
"3756",2022-07-16,48461,238.2,16,238.2,0
"3757",2022-07-16,48469,238.2,16,238.2,0
"3758",2022-07-16,48725,238.2,16,238.9,-0.700000000000017
"3759",2022-07-16,48728,238.2,16,238.9,-0.700000000000017
"3760",2022-07-17,48476,1.4,1,1.4,0
"3761",2022-07-17,48468,79.3,4,46.3,33
"3762",2022-07-17,48462,89,5,46.3,42.7
"3763",2022-07-17,48457,238.2,16,238.9,-0.700000000000017
"3764",2022-07-17,48458,238.2,16,238.2,0
"3765",2022-07-17,48460,238.2,16,238.9,-0.700000000000017
"3766",2022-07-17,48461,238.2,16,238.2,0
"3767",2022-07-17,48469,238.2,16,238.2,0
"3768",2022-07-17,48725,238.2,16,238.9,-0.700000000000017
"3769",2022-07-17,48728,238.2,16,238.9,-0.700000000000017
"3770",2022-07-18,48476,1.4,1,1.4,0
"3771",2022-07-18,48468,79.3,4,46.3,33
"3772",2022-07-18,48462,89,5,46.3,42.7
"3773",2022-07-18,48458,238.2,16,238.2,0
"3774",2022-07-18,48460,238.2,16,238.9,-0.700000000000017
"3775",2022-07-18,48461,238.2,16,238.2,0
"3776",2022-07-18,48469,238.2,16,238.2,0
"3777",2022-07-18,48728,238.2,16,238.9,-0.700000000000017
"3778",2022-07-19,48476,1.4,1,1.4,0
"3779",2022-07-19,48468,79.3,4,46.3,33
"3780",2022-07-19,48462,89,5,46.3,42.7
"3781",2022-07-19,48461,238.2,16,238.2,0
"3782",2022-07-19,48469,238.2,16,238.2,0
"3783",2022-07-19,48725,238.2,16,238.9,-0.700000000000017
"3784",2022-07-19,48727,238.2,16,238.9,-0.700000000000017
"3785",2022-07-19,48728,238.2,16,238.9,-0.700000000000017
"3786",2022-07-20,48476,1.4,1,1.4,0
"3787",2022-07-20,48468,79.3,4,46.3,33
"3788",2022-07-20,48462,89,5,46.3,42.7
"3789",2022-07-20,48478,105,6,46.3,58.7
"3790",2022-07-20,48460,238.2,16,238.9,-0.700000000000017
"3791",2022-07-20,48461,238.2,16,238.2,0
"3792",2022-07-20,48725,238.2,16,238.9,-0.700000000000017
"3793",2022-07-20,48727,238.2,16,238.9,-0.700000000000017
"3794",2022-07-21,48476,1.4,1,1.4,0
"3795",2022-07-21,48468,79.3,4,46.3,33
"3796",2022-07-21,48462,89,5,46.3,42.7
"3797",2022-07-21,48457,238.2,16,238.9,-0.700000000000017
"3798",2022-07-21,48460,238.2,16,238.9,-0.700000000000017
"3799",2022-07-21,48461,238.2,16,238.2,0
"3800",2022-07-21,48469,238.2,16,238.2,0
"3801",2022-07-21,48725,238.2,16,238.9,-0.700000000000017
"3802",2022-07-22,48476,1.4,1,1.4,0
"3803",2022-07-22,48468,79.3,4,46.3,33
"3804",2022-07-22,48462,89,5,46.3,42.7
"3805",2022-07-22,48457,238.2,16,238.9,-0.700000000000017
"3806",2022-07-22,48460,238.2,16,238.9,-0.700000000000017
"3807",2022-07-22,48461,238.2,16,238.2,0
"3808",2022-07-22,48469,238.2,16,238.2,0
"3809",2022-07-22,48725,238.2,16,238.9,-0.700000000000017
"3810",2022-07-23,48476,1.4,1,1.4,0
"3811",2022-07-23,48468,79.3,4,46.3,33
"3812",2022-07-23,48462,89,5,46.3,42.7
"3813",2022-07-23,48457,238.2,16,238.9,-0.700000000000017
"3814",2022-07-23,48460,238.2,16,238.9,-0.700000000000017
"3815",2022-07-23,48461,238.2,16,238.2,0
"3816",2022-07-23,48469,238.2,16,238.2,0
"3817",2022-07-23,48725,238.2,16,238.9,-0.700000000000017
"3818",2022-07-23,48728,238.2,16,238.9,-0.700000000000017
"3819",2022-07-24,48476,1.4,1,1.4,0
"3820",2022-07-24,48468,79.3,4,46.3,33
"3821",2022-07-24,48462,89,5,46.3,42.7
"3822",2022-07-24,48460,238.2,16,238.9,-0.700000000000017
"3823",2022-07-24,48461,238.2,16,238.2,0
"3824",2022-07-24,48469,238.2,16,238.2,0
"3825",2022-07-24,48725,238.2,16,238.9,-0.700000000000017
"3826",2022-07-24,48727,238.2,16,238.9,-0.700000000000017
"3827",2022-07-24,48728,238.2,16,238.9,-0.700000000000017
"3828",2022-07-25,48476,1.4,1,1.4,0
"3829",2022-07-25,48468,79.3,4,46.3,33
"3830",2022-07-25,48462,89,5,46.3,42.7
"3831",2022-07-25,48461,238.2,16,238.2,0
"3832",2022-07-25,48469,238.2,16,238.2,0
"3833",2022-07-25,48728,238.2,16,238.9,-0.700000000000017
"3834",2022-07-25,48491,302.5,19,242.5,60
"3835",2022-07-26,48466,1.4,1,237,-235.6
"3836",2022-07-26,48476,1.4,1,1.4,0
"3837",2022-07-26,48466,9,2,237,-228
"3838",2022-07-26,48468,79.3,4,46.3,33
"3839",2022-07-26,48462,89,5,46.3,42.7
"3840",2022-07-26,48458,238.2,16,238.2,0
"3841",2022-07-26,48460,238.2,16,238.9,-0.700000000000017
"3842",2022-07-26,48461,238.2,16,238.2,0
"3843",2022-07-26,48469,238.2,16,238.2,0
"3844",2022-07-26,48728,238.2,16,238.9,-0.700000000000017
"3845",2022-07-27,48476,1.4,1,1.4,0
"3846",2022-07-27,48466,40.4,3,237,-196.6
"3847",2022-07-27,48462,89,5,46.3,42.7
"3848",2022-07-27,48460,238.2,16,238.9,-0.700000000000017
"3849",2022-07-27,48461,238.2,16,238.2,0
"3850",2022-07-27,48469,238.2,16,238.2,0
"3851",2022-07-27,48725,238.2,16,238.9,-0.700000000000017
"3852",2022-07-27,48728,238.2,16,238.9,-0.700000000000017
"3853",2022-07-27,48466,11.6,303,237,-225.4
"3854",2022-07-28,48476,1.4,1,1.4,0
"3855",2022-07-28,48466,79.3,4,237,-157.7
"3856",2022-07-28,48462,89,5,46.3,42.7
"3857",2022-07-28,48466,89,5,237,-148
"3858",2022-07-28,48457,238.2,16,238.9,-0.700000000000017
"3859",2022-07-28,48460,238.2,16,238.9,-0.700000000000017
"3860",2022-07-28,48461,238.2,16,238.2,0
"3861",2022-07-28,48469,238.2,16,238.2,0
"3862",2022-07-28,48725,238.2,16,238.9,-0.700000000000017
"3863",2022-07-28,48728,238.2,16,238.9,-0.700000000000017
"3864",2022-07-28,48491,277.8,17,242.5,35.3
"3865",2022-07-28,48491,295.8,18,242.5,53.3
"3866",2022-07-28,48491,302.5,19,242.5,60
"3867",2022-07-29,48476,1.4,1,1.4,0
"3868",2022-07-29,48485,1.4,1,3.6,-2.2
"3869",2022-07-29,48462,89,5,46.3,42.7
"3870",2022-07-29,48466,89,5,237,-148
"3871",2022-07-29,48466,105,6,237,-132
"3872",2022-07-29,48466,117,7,237,-120
"3873",2022-07-29,48461,238.2,16,238.2,0
"3874",2022-07-29,48469,238.2,16,238.2,0
"3875",2022-07-29,48725,238.2,16,238.9,-0.700000000000017
"3876",2022-07-29,48728,238.2,16,238.9,-0.700000000000017
"3877",2022-07-30,48476,1.4,1,1.4,0
"3878",2022-07-30,48462,89,5,46.3,42.7
"3879",2022-07-30,48466,143,9,237,-94
"3880",2022-07-30,48458,238.2,16,238.2,0
"3881",2022-07-30,48461,238.2,16,238.2,0
"3882",2022-07-30,48469,238.2,16,238.2,0
"3883",2022-07-30,48491,238.2,16,242.5,-4.30000000000001
"3884",2022-07-30,48725,238.2,16,238.9,-0.700000000000017
"3885",2022-07-30,48728,238.2,16,238.9,-0.700000000000017
"3886",2022-07-31,48476,1.4,1,1.4,0
"3887",2022-07-31,48468,79.3,4,46.3,33
"3888",2022-07-31,48462,89,5,46.3,42.7
"3889",2022-07-31,48466,157.5,10,237,-79.5
"3890",2022-07-31,48491,232,15,242.5,-10.5
"3891",2022-07-31,48461,238.2,16,238.2,0
"3892",2022-07-31,48469,238.2,16,238.2,0
"3893",2022-07-31,48491,238.2,16,242.5,-4.30000000000001
"3894",2022-07-31,48725,238.2,16,238.9,-0.700000000000017
"3895",2022-07-31,48728,238.2,16,238.9,-0.700000000000017
"3896",2022-08-01,48476,1.4,1,1.4,0
"3897",2022-08-01,48468,79.3,4,46.3,33
"3898",2022-08-01,48462,89,5,46.3,42.7
"3899",2022-08-01,48466,206.7,12,237,-30.3
"3900",2022-08-01,48466,213,13,237,-24
"3901",2022-08-01,48457,238.2,16,238.9,-0.700000000000017
"3902",2022-08-01,48460,238.2,16,238.9,-0.700000000000017
"3903",2022-08-01,48461,238.2,16,238.2,0
"3904",2022-08-01,48469,238.2,16,238.2,0
"3905",2022-08-01,48725,238.2,16,238.9,-0.700000000000017
"3906",2022-08-01,48728,238.2,16,238.9,-0.700000000000017
"3907",2022-08-02,48476,1.4,1,1.4,0
"3908",2022-08-02,48468,79.3,4,46.3,33
"3909",2022-08-02,48462,89,5,46.3,42.7
"3910",2022-08-02,48478,105,6,46.3,58.7
"3911",2022-08-02,48466,224.7,14,237,-12.3
"3912",2022-08-02,48466,232,15,237,-5
"3913",2022-08-02,48457,238.2,16,238.9,-0.700000000000017
"3914",2022-08-02,48458,238.2,16,238.2,0
"3915",2022-08-02,48460,238.2,16,238.9,-0.700000000000017
"3916",2022-08-02,48461,238.2,16,238.2,0
"3917",2022-08-02,48469,238.2,16,238.2,0
"3918",2022-08-02,48491,238.2,16,242.5,-4.30000000000001
"3919",2022-08-02,48725,238.2,16,238.9,-0.700000000000017
"3920",2022-08-03,48476,1.4,1,1.4,0
"3921",2022-08-03,48468,79.3,4,46.3,33
"3922",2022-08-03,48462,89,5,46.3,42.7
"3923",2022-08-03,48478,105,6,46.3,58.7
"3924",2022-08-03,48458,238.2,16,238.2,0
"3925",2022-08-03,48460,238.2,16,238.9,-0.700000000000017
"3926",2022-08-03,48461,238.2,16,238.2,0
"3927",2022-08-03,48466,238.2,16,237,1.19999999999999
"3928",2022-08-03,48469,238.2,16,238.2,0
"3929",2022-08-03,48725,238.2,16,238.9,-0.700000000000017
"3930",2022-08-03,48728,238.2,16,238.9,-0.700000000000017
"3931",2022-08-04,48476,1.4,1,1.4,0
"3932",2022-08-04,48468,79.3,4,46.3,33
"3933",2022-08-04,48462,89,5,46.3,42.7
"3934",2022-08-04,48461,238.2,16,238.2,0
